,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
98,98,2.25,0.02,590,1,100000.0,,592.1,0.5921000000000001,590.0,0.0434670656626735,0.0446703067902707,0.0068113787381219,1863918958000.0,3879258806866.667,3145969404000.0,2280319204000.0,13.934525872834891,8.239581479870571,25938037707002.96,53983227530287.79,43778873902107.52,31732605778536.742,4.768503555793911e-05,9.924390400661292e-05,8.048400508512267e-05,5.8337891709018935e-05,2.726410851704008e-05,5.674309637881596e-05,4.601704964360575e-05,3.3354921341674794e-05
99,99,2.25,0.02,595,1,100000.0,,601.5,0.6014999999999999,595.0,0.0453853697045814,0.0442967507328495,0.0066105421260151,1893509970000.0,3914655247766.4985,3195913860000.0,2316520860000.0,13.30371509421908,7.986484010756773,25141291936182.105,51977276049729.39,42434106305313.33,30757866681586.93,4.8870645490977975e-05,0.000101035501193,8.24851074176087e-05,5.978836737865997e-05,2.7913095720702457e-05,5.770772183705824e-05,4.7112426605971176e-05,3.41488925480461e-05
100,100,2.25,0.02,600,1,100000.0,,611.1,0.6110999999999999,600.0,0.0452532645828682,0.0449845757469251,0.0070374944349258,1923730578000.0,3950308057658.292,3246920964000.0,2353492764000.0,13.569332201243512,8.287497454297027,26088876236177.95,53572521635627.76,44033462974069.13,31917141695886.887,5.007895379805607e-05,0.0001028352394923,8.452452063799117e-05,6.126661224824344e-05,2.8581646319449084e-05,5.86913308173548e-05,4.824082315972455e-05,3.496679761984356e-05
101,101,2.25,0.02,605,1,100000.0,,610.7,0.6107,605.0,0.0423575006016903,0.0502104641619548,0.0066023595723715,1922471386000.0,3918670395417.911,3244795668000.0,2351952268000.0,15.122822015761813,9.26805703840571,29175658195760.4,59470215718757.234,49243411378738.75,35693511988589.6,5.0468816163324673e-05,0.0001028731336295,8.518254016595505e-05,6.174357002294885e-05,2.8780136484998558e-05,5.8664003865621486e-05,4.8575839864787486e-05,3.5209630568328206e-05
102,102,2.25,0.02,610,1,100000.0,,624.5,0.6244999999999999,610.0,0.0434450090923746,0.0438491105805879,0.0070376020769621,1965913510000.0,3980343148312.808,3318118380000.0,2405099380000.0,14.18507151136993,8.846855715874089,27849724856457.312,56386743847544.31,47005467663810.84,34071364607202.92,5.204346919990623e-05,0.0001053713019369,8.784027925581159e-05,6.367000118216979e-05,2.9655992101444244e-05,6.0043854608538885e-05,5.005413105327151e-05,3.6281152682280746e-05
103,103,2.25,0.02,615,1,100000.0,,627.2,0.6272,615.0,0.0492817953524876,0.0478051954933637,0.0058808156334346,1974413056000.0,3969147895591.2407,3332464128000.0,2415497728000.0,12.816107649552638,8.027469173545015,25270312408936.24,50800721264508.54,42651870311646.31,30915710379923.508,5.271052541235592e-05,0.0001059635775706,8.896615354670168e-05,6.448607802116964e-05,3.000506903597348e-05,6.0318967330209966e-05,5.064331190309205e-05,3.6708213544591286e-05
104,104,2.25,0.02,620,1,100000.0,,624.9,0.6249,620.0,0.0492265159871862,0.0465898375902258,0.0069544145670714,1967172702000.0,3926870545951.808,3320243676000.0,2406639876000.0,12.92236146947457,8.084365631042143,25449421319208.043,50802139989189.445,42954174845478.35,31134832292894.74,5.2948108619585184e-05,0.0001056950251447,8.936715247299053e-05,6.477673741259194e-05,3.011837613890901e-05,6.012230854542404e-05,5.083455448773401e-05,3.684683349996249e-05
105,105,2.25,0.02,625,1,100000.0,,622.3,0.6223000000000001,625.0,0.0459172753323059,0.046282936880257,0.0064053345018247,1958987954000.0,3882869336190.931,3306429252000.0,2396626652000.0,13.87776033158624,8.642178833686426,27205406124868.195,53923270434194.64,45917970266296.06,33283104811446.51,5.316088013226386e-05,0.0001053690763789,8.972627359575018e-05,6.503704216690699e-05,3.0210013377921265e-05,5.9878640065924726e-05,5.0989222129780494e-05,3.695894253508139e-05
106,106,2.25,0.02,630,1,100000.0,,640.1,0.6401,630.0,0.0476924257067366,0.0458940615849972,0.0066668068933042,2015021998000.0,3965382198664.3022,3401004924000.0,2465178724000.0,13.456243140574385,8.616497130899416,27124560638128.74,53378697606171.81,45781517215780.016,33184198410405.07,5.513112616989709e-05,0.0001084931015757,9.305170452510628e-05,6.744744196295863e-05,3.130053463525567e-05,6.159663913074475e-05,5.282983139836524e-05,3.829308668056406e-05
107,107,2.25,0.02,635,1,100000.0,,644.8,0.6448,635.0,0.0510591680785409,0.0471703924358325,0.0071692684259339,2029817504000.0,3965685171484.776,3425977152000.0,2483279552000.0,12.56587962084419,8.121129817317478,25565154242319.07,49947028679030.4,43149511790563.92,31276419997645.76,5.5993214320278346e-05,0.0001093947900715,9.450675863729512e-05,6.850212095338242e-05,3.176627783124799e-05,6.206225766621716e-05,5.361592450527007e-05,3.8862877094141485e-05
108,108,2.25,0.02,640,1,100000.0,,644.9,0.6449,640.0,0.0481530172051179,0.0442457560033899,0.0067714920349987,2030132302000.0,3937412348259.259,3426508476000.0,2483664676000.0,13.434595845366092,8.671333584972276,27297184698821.02,52942496407729.97,46072876457018.086,33395386755788.613,5.645534808049545e-05,0.0001094943341566,9.528675964752369e-05,6.906749558177856e-05,3.201071424967361e-05,6.208431905600183e-05,5.402849045417563e-05,3.9161920706901887e-05
109,109,2.25,0.02,645,1,100000.0,,647.6,0.6476,645.0,0.047674407343436,0.0465099798859951,0.0067418136055679,2038631848000.0,3924826784496.552,3440854224000.0,2494063024000.0,14.785940305711176,9.643783142516073,30358436456977.74,58446847408312.84,51239734344142.08,37140523389783.59,5.7128293217951695e-05,0.0001099848683293,9.642257341448645e-05,6.989077693400348e-05,3.241931433251304e-05,6.24145028206486e-05,5.471813597420618e-05,3.9661802212830925e-05
110,110,2.25,0.02,650,1,100000.0,,670.5,0.6705000000000001,650.0,0.0449421507558781,0.0505553643343099,0.007018526415414,2110720590000.0,4033446390000.0,3562527420000.0,2582256420000.0,14.580714620824772,9.757058114099966,30715023802024.406,58694363650017.48,51841591454160.49,37576772491346.35,5.962452592721707e-05,0.0001139384956947,0.0001006357779075,7.294466903599625e-05,3.3854893730321546e-05,6.469444584344489e-05,5.7141143070697285e-05,4.141809062635835e-05
111,111,2.25,0.02,655,1,100000.0,,654.4,0.6544000000000001,655.0,0.0507774608577051,0.0464063827930436,0.0069966829421877,2060038112000.0,3907098501477.4775,3476984256000.0,2520251456000.0,13.20853306778979,8.623248876235525,27145814997411.914,51485150920243.21,45817390859169.64,33210201002113.305,5.865127232548125e-05,0.0001112388634354,9.899309594425697e-05,7.175399018760806e-05,3.331481288256745e-05,6.318536280093922e-05,5.622958100120481e-05,4.075735549967252e-05
112,112,2.25,0.02,660,1,100000.0,,664.0,0.6640000000000001,660.0,0.0529412425979216,0.0460946561685352,0.007035224383404,2090258720000.0,3934430814107.143,3527991360000.0,2557223360000.0,12.47798950086543,8.285460229425091,26082463093025.6,49094231981489.94,44022638709390.58,31909295853971.094,5.997039047787312e-05,0.0001128804534924,0.0001012195368148,7.336779986658242e-05,3.4084991903778075e-05,6.415715009901596e-05,5.752950856829771e-05,4.169959282444815e-05
113,113,2.25,0.02,665,1,100000.0,,680.2,0.6802,665.0,0.0494345381179868,0.0495230814019317,0.0068793386629581,2141255996000.0,3999648564699.1143,3614065848000.0,2619613448000.0,14.09510816085967,9.573086070371849,30135883487809.176,56290767364163.26,50864103832542.52,36868251997658.88,6.190577317786866e-05,0.0001156336922347,0.0001044861245241,7.573554784132523e-05,3.5196549408173625e-05,6.574357694070091e-05,5.940562334496549e-05,4.305947272305879e-05
114,114,2.25,0.02,670,1,100000.0,,675.5,0.6755,670.0,0.0517027905375356,0.0489245244138423,0.0073192324123339,2126460490000.0,3941401667138.1577,3589093620000.0,2601512620000.0,13.146113696999764,8.886580300818022,27974777055369.117,51851343320209.13,47216533917518.35,34224353517722.4,6.195167495955693e-05,0.0001148276378121,0.0001045635987083,7.579170409953176e-05,3.523587663817145e-05,6.530981580794074e-05,5.94720008351381e-05,4.310758567207905e-05
115,115,2.25,0.02,675,1,100000.0,,665.0,0.665,675.0,0.0512927393483323,0.0448610354449684,0.0072642414793884,2093406700000.0,3849947848478.2607,3533304600000.0,2561074600000.0,13.473323519837423,8.948700737117811,28170330946432.133,51807565638409.86,47546594704483.84,34463594226817.605,6.144609903366649e-05,0.0001130044519165,0.0001037102749158,7.517318230815244e-05,3.495757979567231e-05,6.428987693712633e-05,5.90022844089092e-05,4.27671172028682e-05
116,116,2.25,0.02,680,1,100000.0,,674.9,0.6749,680.0,0.0513430465647274,0.0467787139726363,0.0068195110927178,2124571702000.0,3876541164773.708,3585905676000.0,2599201876000.0,13.53337588081747,9.167795411634078,28860036599915.844,52658669882090.7,48710697292910.64,35307380401101.625,6.283205153733577e-05,0.0001146447700599,0.0001060495204893,7.686875715940032e-05,3.5755703166153646e-05,6.524065771399613e-05,6.034937715313762e-05,4.374354165579754e-05
117,117,2.25,0.02,685,1,100000.0,,660.6,0.6606,685.0,0.0509062764389227,0.0480889945124024,0.0071293613886655,2079555588000.0,3764379083142.858,3509926344000.0,2544129144000.0,13.75915833370918,9.11121610845299,28681926085087.832,51919575144799.71,48410077876076.75,35089479925518.48,6.196208621332565e-05,0.0001121628018193,0.0001045811710849,7.580444123158604e-05,3.526155657086078e-05,6.382991960415289e-05,5.951534407288495e-05,4.3139002512075015e-05
118,118,2.25,0.02,690,1,100000.0,,686.9,0.6869,690.0,0.0564550795617378,0.0454878974057804,0.0064169331637753,2162347462000.0,3882944785241.016,3649664556000.0,2645416756000.0,12.275303331091475,8.436918549781087,26559250856339.867,47692661066204.19,44827373115438.86,32492598195658.902,6.491595648003942e-05,0.0001165701068503,0.0001095667877838,7.941820730569666e-05,3.6943501277950906e-05,6.633974333758772e-05,6.235417274889289e-05,4.519669434421301e-05
119,119,2.25,0.02,695,1,100000.0,,675.3,0.6752999999999999,695.0,0.0534050231824607,0.0445095753583609,0.0070843212340374,2125830894000.0,3786567430660.378,3588030972000.0,2600742372000.0,13.06261682001914,8.814005839727567,27746314103345.59,49422223376814.43,46830928387874.11,33944851850192.4,6.429162060938777e-05,0.0001145173669979,0.0001085130179627,7.865439455006024e-05,3.658592902694512e-05,6.5167501170901e-05,6.175065328976863e-05,4.475924030830314e-05
120,120,2.25,0.02,700,1,100000.0,,675.6,0.6756,700.0,0.0550473446630121,0.0481531607412629,0.0070939120193077,2126775288000.0,3757425879043.659,3589624944000.0,2601897744000.0,12.93652249892645,8.727231306947576,27473149609644.83,48537484850688.03,46369874469326.13,33610662298568.773,6.478291709113372e-05,0.0001144535628994,0.0001093422405495,7.925544686372147e-05,3.687254634694369e-05,6.514362878483989e-05,6.223441322766824e-05,4.510988805303828e-05
121,121,2.25,0.02,705,1,100000.0,,695.2,0.6952,705.0,0.0572505955631185,0.0461616718747428,0.0066345144515938,2188475696000.0,3834618762325.773,3693764448000.0,2677382048000.0,12.52887127670484,8.73792426560087,27506810829626.227,48197077578617.3,46426688724961.17,33651843448652.69,6.714592598114588e-05,0.0001176522216132,0.0001133305865221,8.214635289157754e-05,3.820382751264746e-05,6.694025162829844e-05,6.448138313880616e-05,4.673857796739764e-05
122,122,2.25,0.02,710,1,100000.0,,683.5,0.6835,710.0,0.0554438265283578,0.0437051189071691,0.0066741856876807,2151644330000.0,3738813336022.495,3631599540000.0,2632322540000.0,13.025714457140191,8.89373815751744,27997309845101.76,48649636913560.125,47254565328047.98,34251920141757.48,6.649386903439538e-05,0.0001155433362489,0.0001122300283699,8.134862616027575e-05,3.78215996681274e-05,6.572085323641696e-05,6.383624934741682e-05,4.6270960268451184e-05
123,123,2.25,0.02,715,1,100000.0,,685.7,0.6857,715.0,0.0588300781204679,0.0467538493208645,0.0067040043399595,2158569886000.0,3719493184902.439,3643288668000.0,2640795268000.0,12.213575214299,8.377216913780547,26371311300242.887,45441156802181.99,44510163994975.36,32262672867028.2,6.717766856130451e-05,0.0001157557519966,0.000113384162449,8.218518677692947e-05,3.81881496905772e-05,6.580308723816601e-05,6.445492171550086e-05,4.671939771356188e-05
124,124,2.25,0.02,720,1,100000.0,,683.1,0.6830999999999999,720.0,0.0596862615014969,0.0450902657984179,0.0069924916541818,2150385138000.0,3674063355971.831,3629474244000.0,2630782044000.0,12.320149739552038,8.402473641870406,26450818975135.203,45192827561287.13,44644359052931.52,32359942588516.99,6.7398382423896e-05,0.00011515422179,0.0001137566888702,8.245520820532697e-05,3.829040183476111e-05,6.542147254485551e-05,6.462750546208236e-05,4.684449302794342e-05
125,125,2.25,0.02,725,1,100000.0,,693.3,0.6933,725.0,0.0564887692123306,0.04752515087144,0.0071195408616053,2182494534000.0,3697148704598.802,3683669292000.0,2670064692000.0,13.050469078920452,9.071719321042956,28557590988256.805,48376597917608.39,48200221965338.29,34937368317973.48,6.888740876787815e-05,0.0001166953640073,0.0001162699050698,8.427688363433158e-05,3.910593720099337e-05,6.624551072748518e-05,6.600398661167034e-05,4.784221932348799e-05
126,126,2.25,0.02,730,1,100000.0,,675.4,0.6754000000000001,730.0,0.0627072640743563,0.0462701876681279,0.006807612264743,2126145692000.0,3570715472902.97,3588562296000.0,2601127496000.0,11.787362470938616,7.973735299631139,25101159248532.832,42155670730271.7,42366369343412.14,30708768335351.426,6.758657571156749e-05,0.0001135070059223,0.0001140743262452,8.268544394926813e-05,3.833676871674387e-05,6.438396660823933e-05,6.470576465433459e-05,4.690121829003763e-05
127,127,2.25,0.02,735,1,100000.0,,682.3,0.6823,735.0,0.0596438415050215,0.0467547200427179,0.007218848546983,2147866754000.0,3575902178386.2744,3625223652000.0,2627701052000.0,12.42142789141813,8.476408685102765,26683565012529.8,44424458862599.01,45037193682035.41,32644684184415.164,6.875481990105006e-05,0.0001144673010095,0.000116046118238,8.411467436124754e-05,3.896462949558718e-05,6.487073894774957e-05,6.576548390432394e-05,4.766934341977559e-05
128,128,2.25,0.02,740,1,100000.0,,681.2,0.6812,740.0,0.057203662659674,0.0451462411281356,0.0069798366609684,2144403976000.0,3538896728826.5103,3619379088000.0,2623464688000.0,13.118472798288076,8.952605511326444,28182623097545.426,46509610038912.734,47567341707000.125,34478632449440.867,6.91007698680693e-05,0.0001140365766815,0.0001166300213132,8.453790969024682e-05,3.9140530305381e-05,6.459337709335029e-05,6.606237372529765e-05,4.788454054132983e-05
129,129,2.25,0.02,745,1,100000.0,,684.5,0.6845,745.0,0.0591119268211286,0.0465425932561264,0.0070229707358678,2154792310000.0,3524620858928.572,3625322256592.92,2636173780000.0,12.845434180217444,8.78051560846869,27640887525147.266,45212547064655.42,46504307757111.86,33815872931958.96,6.992011209284906e-05,0.0001143692059774,0.0001176368308802,8.55402932980718e-05,3.9563389412881465e-05,6.471433322246998e-05,6.656327643232211e-05,4.8401866543772704e-05
130,130,2.25,0.02,750,1,100000.0,,697.1,0.6971,750.0,0.0621428984293742,0.0468171112731767,0.0072841019146671,2194456858000.0,3557517307519.157,3672282961346.49,2684699404000.0,12.450391698699583,8.709252751815427,27416553477659.93,44446015492959.72,45879845770408.586,33541422567901.64,7.169298462012944e-05,0.0001162242186187,0.0001199736166644,8.77092262620561e-05,4.053203114812537e-05,6.57080141688352e-05,6.782775739308977e-05,4.958690323283704e-05
131,131,2.25,0.02,755,1,100000.0,,688.4,0.6883999999999999,755.0,0.0615228735845334,0.0441027435734457,0.0069237072614519,2167069432000.0,3481536434844.1064,3606892571721.7393,2651193616000.0,12.542110539290986,8.623753845774264,27147404631420.46,43614051741996.05,45184418487332.9,33212145760999.668,7.127022466874254e-05,0.0001145002002426,0.0001186228923479,8.719202156724249e-05,4.02569420008378e-05,6.467536677030792e-05,6.700406683741861e-05,4.925035905924009e-05
132,132,2.25,0.02,760,1,100000.0,,685.5,0.6855,760.0,0.0619562963087787,0.0452058805713471,0.0068240286594935,2157940290000.0,3435427295642.7217,3572195693806.452,2640025020000.0,12.319171359464102,8.436258889001756,26557174257399.758,42278853479774.15,43962024325497.41,32490057683679.125,7.144786974292504e-05,0.00011374455682,0.0001182728613066,8.740935262255243e-05,4.031980751336869e-05,6.418887859334016e-05,6.674431328883554e-05,4.932726875259246e-05
133,133,2.25,0.02,765,1,100000.0,,694.8,0.6948,765.0,0.0597241971834477,0.0453717556812965,0.0069189145153869,2187216504000.0,3450171527662.288,3600868163999.999,2675841552000.0,13.085136848910423,9.070177018833624,28552735851747.867,45039819374261.055,47007069183883.73,34931428542012.805,7.289897483035265e-05,0.0001149927164939,0.0001200153698432,8.91846351710136e-05,4.1096599466191673e-05,6.482683223297208e-05,6.76583394446026e-05,5.027759634056632e-05
134,134,2.25,0.02,770,1,100000.0,,696.1,0.6961000000000002,770.0,0.0606471930447355,0.0438059337347054,0.0063595959807012,2191308878000.0,3424715090435.7544,3587744705491.525,2680848164000.0,12.934395783881612,8.998486038739857,28327054080232.3,44271298560476.73,46378782707841.31,34655329371836.5,7.351272724768596e-05,0.000114890305457,0.0001203595260426,8.993550012559739e-05,4.140630999147804e-05,6.471238084724065e-05,6.77929391594726e-05,5.065649632195245e-05
135,135,2.25,0.02,775,1,100000.0,,707.5,0.7075,775.0,0.0593617228795892,0.0473636468338021,0.0070413233153328,2227195850000.0,3448391604297.5967,3626295292857.142,2724752300000.0,13.436519429126756,9.50859093821989,29932854101697.445,46345364183827.086,48736337188651.39,36619865764909.96,7.521011149855322e-05,0.0001164486351973,0.0001224562596515,9.201208070180722e-05,4.232305691161967e-05,6.552925021041084e-05,6.890992638026483e-05,5.177804487331754e-05
136,136,2.25,0.02,780,1,100000.0,,694.9,0.6948999999999999,780.0,0.0616116032181821,0.0486310093428667,0.0067034727152593,2187531302000.0,3355161252871.56,3541843062386.6943,2676226676000.0,12.944520555149822,8.998334610536764,28326577387277.523,43446342820040.36,45863705588377.79,34654746185483.613,7.435273308806594e-05,0.0001140396980257,0.0001203848884889,9.096316360906095e-05,4.180637859696935e-05,6.412120432891085e-05,6.768892031936166e-05,5.1145940415057336e-05
137,137,2.25,0.02,785,1,100000.0,,701.4,0.7014,785.0,0.0649610737245325,0.0455867628016483,0.0067554697136491,2207993172000.0,3354453012262.2954,3554903306103.093,2701259736000.0,12.76559502433886,9.003627741056084,28343240056289.73,43059946103897.84,45633056777305.1,34675131301464.832,7.554595885410169e-05,0.0001147718083805,0.0001216301672934,9.2422956491868e-05,4.244349110327468e-05,6.448149314399585e-05,6.83346799976374e-05,5.1925384111898926e-05
138,138,2.25,0.02,790,1,100000.0,,739.9,0.7399000000000001,790.0,0.0622216519113862,0.0459319574812762,0.0066199606024041,2329190402000.0,3504746987354.43,3728831164218.8135,2849532476000.0,12.83520617279138,9.487033696342468,29864992335412.164,44938035905103.7,47811254092331.13,36536843652701.98,8.020618610707066e-05,0.0001206867368526,0.0001284031249923,9.81242803902622e-05,4.503583627553724e-05,6.776569720283283e-05,7.209845518283198e-05,5.509686023983635e-05
139,139,2.25,0.02,795,1,100000.0,,751.7,0.7516999999999999,795.0,0.063328312557985,0.0441887937369598,0.0065473100337067,2366336566000.0,3526303257373.4287,3766742321886.409,2894977108000.0,12.77023943714784,9.58868224533454,30184979934668.22,44981510490411.01,48048550252258.09,36928316610522.19,8.200105236059026e-05,0.0001221975699491,0.0001305295446149,0.0001003201204877,4.6013013764023377e-05,6.856836962626898e-05,7.324366651505681e-05,5.62923395728554e-05
140,140,2.25,0.02,800,1,100000.0,,742.1,0.7421,800.0,0.0671110066879804,0.0432713926674252,0.006436277016942,2336115958000.0,3447408578265.5967,3697333817088.5312,2858005204000.0,12.186639078231696,9.055666143502153,28507055906421.902,42067889967684.48,45117666983740.98,34875543678501.24,8.146894471166783e-05,0.0001202238004921,0.0001289396116204,9.966913977574076e-05,4.568392357709269e-05,6.741581019947782e-05,7.230322405891155e-05,5.5889730505607536e-05
141,141,2.25,0.02,805,1,100000.0,,738.0,0.7380000000000001,805.0,0.0644981706537123,0.0488556239523981,0.0067883266169391,2323209240000.0,3394712484955.753,3655705670299.4014,2842215120000.0,12.646903531585762,9.340838626197234,29404773178496.367,42966750005838.32,46270131072006.63,35973811350755.83,8.153419690203679e-05,0.0001191391422729,0.0001282988293976,9.974896933172884e-05,4.5680355578626354e-05,6.674890523420139e-05,7.188071226424583e-05,5.5885365414846654e-05
142,142,2.25,0.02,810,1,100000.0,,744.5,0.7444999999999999,810.0,0.0696449874362087,0.0457568936757805,0.0071215176783271,2343671110000.0,3390715003705.986,3666504713083.003,2867248180000.0,11.896193709317338,8.858882144851359,27887583814349.18,40346466896723.4,43628117040623.75,34117681271537.35,8.27601589413123e-05,0.0001197335715894,0.0001294723101372,0.0001012488117843,4.633647512623717e-05,6.703746987322875e-05,7.249007922361681e-05,5.668806233367735e-05
143,143,2.25,0.02,815,1,100000.0,,752.6,0.7525999999999999,815.0,0.0695183104950501,0.0460398373540813,0.0066109379993876,2369169748000.0,3393381035454.546,3684750510474.5103,2898443224000.0,11.846102988653668,8.919624266081339,28078798797138.73,40217491134600.83,43670728232373.16,34351613758503.094,8.418627578198867e-05,0.0001205806852485,0.0001309342325193,0.0001029935237017,4.70889009733129e-05,6.744581458467834e-05,7.323698609843061e-05,5.760858041806542e-05
144,144,2.25,0.02,820,1,100000.0,,764.3,0.7643000000000001,820.0,0.0715517518662977,0.0463080914462998,0.0073830830089953,2406001114000.0,3411427816178.5093,3720032602614.786,2943502732000.0,11.67969797558933,8.934240529856318,28124810503177.09,39877687635720.61,43485105391427.31,34407904498203.844,8.602587604077081e-05,0.000121974617854,0.0001330086930043,0.0001052440913992,4.807579255085321e-05,6.816584374732266e-05,7.433226636723787e-05,5.881594397154617e-05
145,145,2.25,0.02,825,1,100000.0,,758.3,0.7583,825.0,0.0731460170626632,0.0470037475316073,0.007147796635445,2387113234000.0,3350192971253.0127,3668989976040.618,2920395292000.0,11.406096715200228,8.651564470639176,27234951922282.715,38222880759432.49,41860086139844.78,33319251151904.414,8.58867518979115e-05,0.0001205377224815,0.0001320078274041,0.0001050738868668,4.794367606314125e-05,6.72865301381707e-05,7.368936855812506e-05,5.865431260726311e-05
146,146,2.25,0.02,830,1,100000.0,,760.0,0.76,830.0,0.0694355990896496,0.0444037090709753,0.0068551103574767,2392464800000.0,3323386145205.4795,3655324652873.564,2926942400000.0,12.095618039490958,9.194790794214343,28945017524370.867,40207684649414.26,44223612458034.97,35411346098310.05,8.66073534498696e-05,0.0001203067558311,0.0001323229475247,0.0001059554710957,4.829954435245356e-05,6.709316539189282e-05,7.37944044961847e-05,5.908968201575084e-05
147,147,2.25,0.02,835,1,100000.0,,765.3,0.7653,835.0,0.071765952127373,0.0501856373678237,0.0070534225973236,2409149094000.0,3311949959311.2246,3658761720593.156,2947353972000.0,11.702208431394748,8.953994863708614,28186996751057.45,38749749019381.49,42807439767051.89,34483983178909.168,8.773347220861617e-05,0.0001206105800737,0.0001332403505166,0.0001073331652388,4.887847368202149e-05,6.719511852775592e-05,7.423147405620892e-05,5.979794439073577e-05
148,148,2.25,0.02,840,1,100000.0,,779.1,0.7791,840.0,0.0668333946571578,0.047929964323706,0.0066608003405244,2452591218000.0,3336517385817.568,3702277173000.0,3000501084000.0,12.74259017210055,9.938058829922095,31284810435418.168,42560012921721.05,47225578680466.78,38273849688149.17,8.986022047442294e-05,0.0001222462943297,0.0001356473270316,0.0001099350299238,5.0008792615490026e-05,6.80322121276256e-05,7.549012244307061e-05,6.118077702923138e-05
149,149,2.25,0.02,845,1,100000.0,,785.9,0.7859,845.0,0.0746460233545121,0.0459698646478244,0.006659056674355,2473997482000.0,3330246872167.786,3711927764692.884,3026689516000.0,11.405700352617249,8.952785257758489,28183188935718.56,37937377658531.7,42285395304245.92,34479324696089.8,9.119077175998005e-05,0.0001227518559067,0.0001368204939747,0.0001115628269025,5.068877555954401e-05,6.823213745744075e-05,7.605224933602316e-05,6.201266843688278e-05
150,150,2.25,0.02,850,1,100000.0,,784.4,0.7844,850.0,0.0688897612723621,0.0481498414320056,0.0068125726538026,2469275512000.0,3288636403332.2207,3682219761892.393,3020912656000.0,12.517186940341714,9.80772923273944,30874535470079.1,41119397487012.37,46040558898626.805,37771919130295.43,9.155191911901854e-05,0.000121930895336,0.0001365235609314,0.000112004654727,5.083742715968047e-05,6.770642352244545e-05,7.580951498584355e-05,6.21945288643663e-05
151,151,2.25,0.02,855,1,100000.0,,803.3,0.8032999999999999,855.0,0.0643510643909735,0.0441435282762692,0.0069959639072554,2528772334000.0,3331846091149.2534,3747771769400.3687,3093701092000.0,13.410172538786236,10.7897639580776,33965961144749.125,44752686254380.62,50339316271102.73,41553970545906.78,9.431629373998544e-05,0.00012426874907,0.0001397816396203,0.0001153865917518,5.2304638012699854e-05,6.891526032947759e-05,7.751818663826855e-05,6.39895152129398e-05
152,152,2.25,0.02,860,1,100000.0,,797.2,0.7971999999999999,860.0,0.0717159966844178,0.048954202382916,0.0068747885982557,2509569656000.0,3270860904909.3906,3696320209538.461,3070208528000.0,12.14639381456846,9.678289090239062,30467060490290.76,39709404680975.945,44874630654799.62,37273414075892.29,9.415437102383972e-05,0.000122716598231,0.0001386790374993,0.0001151884954357,5.215015286147707e-05,6.797017798323824e-05,7.681144195042727e-05,6.380051801670754e-05
153,153,2.25,0.02,865,1,100000.0,,793.5,0.7935000000000001,865.0,0.0699024179610887,0.0485137993211953,0.007103786735028,2497922130000.0,3220256887377.0493,3656267525553.539,3055958940000.0,12.51493775293923,9.934716515799517,31274288897406.56,40318007919523.52,45776914142782.83,38260977634307.73,9.427955521925747e-05,0.0001215427748476,0.0001379992081945,0.0001153416458307,5.214231936183159e-05,6.722053543308487e-05,7.632194242568578e-05,6.379093451008592e-05
154,154,2.25,0.02,870,1,100000.0,,794.7,0.7947,870.0,0.0727744194517754,0.0433036621338273,0.00699433761536,2501699706000.0,3189722447253.659,3638875098243.244,3060580428000.0,13.09830938051332,10.38967899974764,32706501697625.586,41701512929728.19,47573605374257.54,40013147350988.11,9.495397723692956e-05,0.0001210684207709,0.0001381163624146,0.0001161667339988,5.245786209600817e-05,6.68849342154314e-05,7.630316605563137e-05,6.417696961817751e-05
155,155,2.25,0.02,875,1,100000.0,,816.9,0.8168999999999998,875.0,0.0720813523900801,0.0447388877087197,0.0067531059017337,2571584862000.0,3242527197611.651,3716976193137.745,3146077956000.0,12.321905056265509,10.058208932959968,31663040556779.312,39924122933508.56,45765850348166.98,38736576570972.734,9.817469049700509e-05,0.0001237890721623,0.0001419019814349,0.0001201069558985,5.41584677755641e-05,6.828874572183601e-05,7.828080587705276e-05,6.62574912915468e-05
156,156,2.25,0.02,880,1,100000.0,,809.1,0.8091000000000002,880.0,0.0765742015111186,0.04832284342504,0.0067414820096466,2547030618000.0,3175697761086.9565,3658153319888.099,3116038284000.0,11.662749083786355,9.44823277880126,29742847823010.79,37084083156430.05,42717938582186.86,36387412007030.56,9.781088702724584e-05,0.0001219529175453,0.0001404801412952,0.0001196618785871,5.3876333788114347e-05,6.717428183915467e-05,7.737947393233491e-05,6.591232845765776e-05
