,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
14,14,2.5,0.016,2100,1,100000.0,,10000.0,10.0,,210.0,0.20961494055679847,0.014356648570493296,0.0033973945332141935,0.10018378106561018,10.018378106561014,
15,15,2.5,0.015,100,1,100000.0,,10000.0,10.0,,10.0,0.009641589113319459,0.01744554387066984,0.010869064734084836,0.10510366528068923,10.510366528068923,
16,16,2.5,0.015,600,1,100000.0,,10000.0,10.0,,60.0,0.05991880417971516,0.014753384035547445,0.004748816423002396,0.10013555551859292,10.013555551859293,
17,17,2.5,0.015,1100,1,100000.0,,10000.0,10.0,,110.0,0.1063198880884302,0.015192553933253927,0.003994233262985989,0.10486354251128296,10.486354251128295,
18,18,2.5,0.015,1600,1,100000.0,,10000.0,10.0,,160.0,0.15965172074866812,0.014531367188878546,0.0034730883980934415,0.10022027720715058,10.022027720715059,
19,19,2.5,0.015,2100,1,100000.0,,10000.0,10.0,,210.0,0.2094755026356961,0.014172771335281945,0.003246462367636189,0.1002527322517113,10.02527322517113,
20,20,2.5,0.014,100,1,100000.0,,10000.0,10.0,,10.0,0.009984379534004547,0.01733750448140966,0.010722080542664983,0.10015652571276717,10.01565257127672,
21,21,2.5,0.014,600,1,100000.0,,10000.0,10.0,,60.0,0.05977096733974463,0.01500782516984131,0.004831224936364504,0.10038872959121244,10.03887295912124,
22,22,2.5,0.014,1100,1,100000.0,,10000.0,10.0,,110.0,0.10983881599753433,0.01478584929068124,0.004093902191028527,0.10014688386441405,10.014688386441401,
23,23,2.5,0.014,1600,1,100000.0,,10000.0,10.0,,160.0,0.15973231110251163,0.014770167560865438,0.003418329559839344,0.10016762619030158,10.01676261903016,
24,24,2.5,0.014,2100,1,100000.0,,10000.0,10.0,,210.0,0.2097088118910733,0.014861736773846316,0.0032223008558530204,0.10013896250866158,10.013896250866159,
25,25,2.5,0.012,100,1,100000.0,,10000.0,10.0,,10.0,0.0099843591363431,0.01749470816607786,0.010796613263720096,0.10015682645787508,10.015682645787503,
26,26,2.5,0.012,600,1,100000.0,,10000.0,10.0,,60.0,0.05986980011080847,0.015036186737605779,0.004928692579329394,0.10021810326904575,10.021810326904577,
27,27,2.5,0.012,1100,1,100000.0,,10000.0,10.0,,110.0,0.10983456048810467,0.014675542679948066,0.0037719143955249257,0.10015099442708976,10.015099442708976,
28,28,2.5,0.012,1600,1,100000.0,,10000.0,10.0,,160.0,0.15977038202438051,0.014664524996355194,0.003339872382451607,0.1001438083529216,10.01438083529216,
29,29,2.5,0.012,2100,1,100000.0,,10000.0,10.0,,210.0,0.20964147392717675,0.014224103499955924,0.003190601734447078,0.10017112756949216,10.017112756949219,
30,30,2.5,0.008,100,1,100000.0,,10000.0,10.0,,10.0,0.009661323005865875,0.01746307241372132,0.011072719270285915,0.10490090963392604,10.4900909633926,
31,31,2.5,0.008,600,1,100000.0,,10000.0,10.0,,60.0,0.05992700292049562,0.014907065893425048,0.004770467046454992,0.10012187292474448,10.01218729247445,
32,32,2.5,0.008,1100,1,100000.0,,10000.0,10.0,,110.0,0.10988639460560308,0.014545058938648847,0.003990029909747887,0.1001034036085803,10.01034036085803,
33,33,2.5,0.008,1600,1,100000.0,,10000.0,10.0,,160.0,0.15970677759926957,0.014750063634011342,0.003506246074411692,0.10018383688869568,10.018383688869568,
34,34,2.5,0.008,2100,1,100000.0,,10000.0,10.0,,210.0,0.20976630928144005,0.01487003823110527,0.0034110397536259093,0.10011145049690884,10.011145049690883,
