,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
22,22,2.5,0.014,1100,1,100000.0,,100000.0,100.0,,1100.0,1.0983881599753431,0.1478584929068124,0.04093902191028527,1.0014688386441404,100.14688386441404,
23,23,2.5,0.014,1600,1,100000.0,,100000.0,100.0,,1600.0,1.5973231110251163,0.14770167560865438,0.03418329559839344,1.001676261903016,100.1676261903016,
24,24,2.5,0.014,2100,1,100000.0,,100000.0,100.0,,2100.0,2.0970881189107327,0.14861736773846315,0.032223008558530206,1.0013896250866159,100.1389625086616,
25,25,2.5,0.012,100,1,100000.0,,100000.0,100.0,,100.0,0.099843591363431,0.1749470816607786,0.10796613263720096,1.0015682645787507,100.15682645787504,
26,26,2.5,0.012,600,1,100000.0,,100000.0,100.0,,600.0,0.5986980011080846,0.15036186737605775,0.049286925793293926,1.0021810326904574,100.21810326904576,
27,27,2.5,0.012,1100,1,100000.0,,100000.0,100.0,,1100.0,1.0983456048810467,0.14675542679948067,0.03771914395524926,1.0015099442708977,100.15099442708976,
28,28,2.5,0.012,1600,1,100000.0,,100000.0,100.0,,1600.0,1.5977038202438052,0.1466452499635519,0.03339872382451607,1.001438083529216,100.1438083529216,
29,29,2.5,0.012,2100,1,100000.0,,100000.0,100.0,,2100.0,2.0964147392717676,0.14224103499955923,0.03190601734447078,1.0017112756949216,100.17112756949219,
30,30,2.5,0.008,100,1,100000.0,,100000.0,100.0,,100.0,0.09661323005865875,0.1746307241372132,0.11072719270285916,1.0490090963392604,104.900909633926,
31,31,2.5,0.008,600,1,100000.0,,100000.0,100.0,,600.0,0.5992700292049562,0.1490706589342505,0.04770467046454992,1.0012187292474448,100.1218729247445,
32,32,2.5,0.008,1100,1,100000.0,,100000.0,100.0,,1100.0,1.0988639460560308,0.14545058938648847,0.03990029909747887,1.0010340360858028,100.1034036085803,
33,33,2.5,0.008,1600,1,100000.0,,100000.0,100.0,,1600.0,1.5970677759926957,0.14750063634011343,0.03506246074411692,1.0018383688869568,100.18383688869568,
34,34,2.5,0.008,2100,1,100000.0,,100000.0,100.0,,2100.0,2.0976630928144004,0.1487003823110527,0.03411039753625909,1.0011145049690884,100.11145049690884,
