Energy1[eV]	Photons1	Energy3[eV]	Photons3	Energy5[eV]	Photons5	Energy7[eV]	Photons7
2.81158e+2	1.15099e+15	8.43474e+2	4.05431e+14	1.40579e+3	1.67690e+14	1.96811e+3	7.19814e+13
2.80960e+2	1.15144e+15	8.42879e+2	4.05976e+14	1.40480e+3	1.68086e+14	1.96672e+3	7.22264e+13
2.80761e+2	1.15250e+15	8.42284e+2	4.06520e+14	1.40381e+3	1.68483e+14	1.96533e+3	7.24717e+13
2.80563e+2	1.15294e+15	8.41690e+2	4.07064e+14	1.40282e+3	1.68879e+14	1.96394e+3	7.27175e+13
2.80365e+2	1.15339e+15	8.41096e+2	4.07608e+14	1.40183e+3	1.69276e+14	1.96256e+3	7.29637e+13
2.80167e+2	1.15383e+15	8.40502e+2	4.08152e+14	1.40084e+3	1.69673e+14	1.96117e+3	7.32103e+13
2.79970e+2	1.15428e+15	8.39909e+2	4.08696e+14	1.39985e+3	1.70071e+14	1.95979e+3	7.34573e+13
2.79772e+2	1.15471e+15	8.39317e+2	4.09239e+14	1.39886e+3	1.70468e+14	1.95841e+3	7.37047e+13
2.79575e+2	1.15515e+15	8.38725e+2	4.09782e+14	1.39787e+3	1.70866e+14	1.95702e+3	7.39525e+13
2.79378e+2	1.15559e+15	8.38133e+2	4.10324e+14	1.39689e+3	1.71264e+14	1.95564e+3	7.42007e+13
2.79181e+2	1.15603e+15	8.37542e+2	4.10867e+14	1.39590e+3	1.71663e+14	1.95426e+3	7.44493e+13
2.78984e+2	1.15647e+15	8.36951e+2	4.11409e+14	1.39492e+3	1.72061e+14	1.95289e+3	7.46983e+13
2.78787e+2	1.15691e+15	8.36361e+2	4.11951e+14	1.39393e+3	1.72460e+14	1.95151e+3	7.49477e+13
2.78590e+2	1.15735e+15	8.35771e+2	4.12493e+14	1.39295e+3	1.72859e+14	1.95013e+3	7.51975e+13
2.78394e+2	1.15715e+15	8.35181e+2	4.13034e+14	1.39197e+3	1.73258e+14	1.94876e+3	7.54477e+13
2.78197e+2	1.15759e+15	8.34592e+2	4.13575e+14	1.39099e+3	1.73658e+14	1.94738e+3	7.56984e+13
2.78001e+2	1.15802e+15	8.34004e+2	4.14116e+14	1.39001e+3	1.74057e+14	1.94601e+3	7.59494e+13
2.77805e+2	1.15846e+15	8.33416e+2	4.14657e+14	1.38903e+3	1.74457e+14	1.94464e+3	7.62008e+13
2.77609e+2	1.15889e+15	8.32828e+2	4.15197e+14	1.38805e+3	1.74857e+14	1.94326e+3	7.64526e+13
2.77414e+2	1.15933e+15	8.32241e+2	4.15737e+14	1.38707e+3	1.75257e+14	1.94189e+3	7.67048e+13
2.77218e+2	1.15976e+15	8.31654e+2	4.16277e+14	1.38609e+3	1.75658e+14	1.94053e+3	7.69574e+13
2.77022e+2	1.16019e+15	8.31067e+2	4.16817e+14	1.38511e+3	1.76059e+14	1.93916e+3	7.72104e+13
2.76827e+2	1.16062e+15	8.30481e+2	4.17356e+14	1.38414e+3	1.76460e+14	1.93779e+3	7.74638e+13
2.76632e+2	1.16168e+15	8.29896e+2	4.17896e+14	1.38316e+3	1.76861e+14	1.93642e+3	7.77176e+13
2.76437e+2	1.16211e+15	8.29311e+2	4.18434e+14	1.38218e+3	1.77262e+14	1.93506e+3	7.79718e+13
2.76242e+2	1.16254e+15	8.28726e+2	4.18973e+14	1.38121e+3	1.77664e+14	1.93369e+3	7.82264e+13
2.76047e+2	1.16297e+15	8.28142e+2	4.19511e+14	1.38024e+3	1.78066e+14	1.93233e+3	7.84814e+13
2.75853e+2	1.16340e+15	8.27558e+2	4.20049e+14	1.37926e+3	1.78468e+14	1.93097e+3	7.87367e+13
2.75658e+2	1.16383e+15	8.26975e+2	4.20587e+14	1.37829e+3	1.78870e+14	1.92961e+3	7.89925e+13
2.75464e+2	1.16426e+15	8.26392e+2	4.21124e+14	1.37732e+3	1.79272e+14	1.92825e+3	7.92486e+13
2.75270e+2	1.16468e+15	8.25810e+2	4.21661e+14	1.37635e+3	1.79675e+14	1.92689e+3	7.95052e+13
2.75076e+2	1.16511e+15	8.25228e+2	4.22198e+14	1.37538e+3	1.80078e+14	1.92553e+3	7.97621e+13
2.74882e+2	1.16553e+15	8.24646e+2	4.22735e+14	1.37441e+3	1.80481e+14	1.92417e+3	8.00194e+13
2.74688e+2	1.16596e+15	8.24065e+2	4.23271e+14	1.37344e+3	1.80884e+14	1.92282e+3	8.02771e+13
2.74495e+2	1.16638e+15	8.23485e+2	4.23807e+14	1.37247e+3	1.81288e+14	1.92146e+3	8.05352e+13
2.74301e+2	1.16680e+15	8.22904e+2	4.24343e+14	1.37151e+3	1.81692e+14	1.92011e+3	8.07937e+13
2.74108e+2	1.16658e+15	8.22325e+2	4.24878e+14	1.37054e+3	1.82095e+14	1.91876e+3	8.10525e+13
2.73915e+2	1.16700e+15	8.21745e+2	4.25413e+14	1.36958e+3	1.82499e+14	1.91741e+3	8.13117e+13
2.73722e+2	1.16742e+15	8.21166e+2	4.25948e+14	1.36861e+3	1.82904e+14	1.91605e+3	8.15714e+13
2.73529e+2	1.16784e+15	8.20588e+2	4.26483e+14	1.36765e+3	1.83308e+14	1.91471e+3	8.18314e+13
2.73337e+2	1.16826e+15	8.20010e+2	4.27017e+14	1.36668e+3	1.83713e+14	1.91336e+3	8.20918e+13
2.73144e+2	1.16868e+15	8.19432e+2	4.27551e+14	1.36572e+3	1.84117e+14	1.91201e+3	8.23525e+13
2.72952e+2	1.16910e+15	8.18855e+2	4.28085e+14	1.36476e+3	1.84522e+14	1.91066e+3	8.26137e+13
2.72759e+2	1.16951e+15	8.18278e+2	4.28619e+14	1.36380e+3	1.84927e+14	1.90932e+3	8.28752e+13
2.72567e+2	1.17058e+15	8.17702e+2	4.29152e+14	1.36284e+3	1.85333e+14	1.90797e+3	8.31371e+13
2.72375e+2	1.17100e+15	8.17126e+2	4.29685e+14	1.36188e+3	1.85738e+14	1.90663e+3	8.33994e+13
2.72184e+2	1.17141e+15	8.16551e+2	4.30217e+14	1.36092e+3	1.86144e+14	1.90529e+3	8.36620e+13
2.71992e+2	1.17183e+15	8.15976e+2	4.30749e+14	1.35996e+3	1.86550e+14	1.90394e+3	8.39251e+13
2.71801e+2	1.17224e+15	8.15402e+2	4.31281e+14	1.35900e+3	1.86956e+14	1.90260e+3	8.41885e+13
2.71609e+2	1.17265e+15	8.14827e+2	4.31813e+14	1.35805e+3	1.87362e+14	1.90126e+3	8.44523e+13
2.71418e+2	1.17307e+15	8.14254e+2	4.32345e+14	1.35709e+3	1.87768e+14	1.89993e+3	8.47164e+13
2.71227e+2	1.17348e+15	8.13681e+2	4.32876e+14	1.35613e+3	1.88175e+14	1.89859e+3	8.49810e+13
2.71036e+2	1.17389e+15	8.13108e+2	4.33407e+14	1.35518e+3	1.88581e+14	1.89725e+3	8.52459e+13
2.70845e+2	1.17430e+15	8.12536e+2	4.33937e+14	1.35423e+3	1.88988e+14	1.89592e+3	8.55111e+13
2.70655e+2	1.17471e+15	8.11964e+2	4.34468e+14	1.35327e+3	1.89395e+14	1.89458e+3	8.57768e+13
2.70464e+2	1.17512e+15	8.11392e+2	4.34998e+14	1.35232e+3	1.89802e+14	1.89325e+3	8.60428e+13
2.70274e+2	1.17553e+15	8.10821e+2	4.35534e+14	1.35137e+3	1.90210e+14	1.89192e+3	8.63092e+13
2.70084e+2	1.17528e+15	8.10251e+2	4.36062e+14	1.35042e+3	1.90617e+14	1.89058e+3	8.65759e+13
2.69893e+2	1.17569e+15	8.09680e+2	4.36590e+14	1.34947e+3	1.91025e+14	1.88925e+3	8.68431e+13
2.69704e+2	1.17610e+15	8.09111e+2	4.37118e+14	1.34852e+3	1.91433e+14	1.88793e+3	8.71106e+13
2.69514e+2	1.17650e+15	8.08541e+2	4.37645e+14	1.34757e+3	1.91841e+14	1.88660e+3	8.73784e+13
2.69324e+2	1.17691e+15	8.07973e+2	4.38172e+14	1.34662e+3	1.92249e+14	1.88527e+3	8.76466e+13
2.69135e+2	1.17732e+15	8.07404e+2	4.38698e+14	1.34567e+3	1.92657e+14	1.88394e+3	8.79152e+13
2.68945e+2	1.17772e+15	8.06836e+2	4.39224e+14	1.34473e+3	1.93066e+14	1.88262e+3	8.81841e+13
2.68756e+2	1.17812e+15	8.06269e+2	4.39750e+14	1.34378e+3	1.93475e+14	1.88129e+3	8.84535e+13
2.68567e+2	1.17853e+15	8.05702e+2	4.40275e+14	1.34284e+3	1.93883e+14	1.87997e+3	8.87231e+13
2.68378e+2	1.17959e+15	8.05135e+2	4.40801e+14	1.34189e+3	1.94292e+14	1.87865e+3	8.89932e+13
2.68190e+2	1.17999e+15	8.04569e+2	4.41326e+14	1.34095e+3	1.94701e+14	1.87733e+3	8.92635e+13
2.68001e+2	1.18040e+15	8.04003e+2	4.41851e+14	1.34000e+3	1.95111e+14	1.87601e+3	8.95343e+13
2.67813e+2	1.18080e+15	8.03438e+2	4.42377e+14	1.33906e+3	1.95520e+14	1.87469e+3	8.98054e+13
2.67624e+2	1.18120e+15	8.02873e+2	4.42911e+14	1.33812e+3	1.95930e+14	1.87337e+3	9.00769e+13
2.67436e+2	1.18160e+15	8.02308e+2	4.43436e+14	1.33718e+3	1.96340e+14	1.87205e+3	9.03487e+13
2.67248e+2	1.18200e+15	8.01744e+2	4.43961e+14	1.33624e+3	1.96750e+14	1.87074e+3	9.06209e+13
2.67060e+2	1.18240e+15	8.01180e+2	4.44485e+14	1.33530e+3	1.97160e+14	1.86942e+3	9.08934e+13
2.66872e+2	1.18280e+15	8.00617e+2	4.45010e+14	1.33436e+3	1.97570e+14	1.86811e+3	9.11663e+13
2.66685e+2	1.18319e+15	8.00055e+2	4.45533e+14	1.33342e+3	1.97980e+14	1.86679e+3	9.14395e+13
2.66497e+2	1.18359e+15	7.99492e+2	4.46057e+14	1.33249e+3	1.98391e+14	1.86548e+3	9.17131e+13
2.66310e+2	1.18399e+15	7.98930e+2	4.46581e+14	1.33155e+3	1.98801e+14	1.86417e+3	9.19871e+13
2.66123e+2	1.18438e+15	7.98369e+2	4.47103e+14	1.33061e+3	1.99212e+14	1.86286e+3	9.22614e+13
2.65936e+2	1.18478e+15	7.97808e+2	4.47626e+14	1.32968e+3	1.99623e+14	1.86155e+3	9.25360e+13
2.65749e+2	1.18450e+15	7.97247e+2	4.48148e+14	1.32875e+3	2.00034e+14	1.86024e+3	9.28110e+13
2.65562e+2	1.18489e+15	7.96687e+2	4.48670e+14	1.32781e+3	2.00445e+14	1.85894e+3	9.30864e+13
2.65376e+2	1.18528e+15	7.96127e+2	4.49192e+14	1.32688e+3	2.00857e+14	1.85763e+3	9.33620e+13
2.65189e+2	1.18567e+15	7.95568e+2	4.49713e+14	1.32595e+3	2.01268e+14	1.85633e+3	9.36381e+13
2.65003e+2	1.18607e+15	7.95009e+2	4.50234e+14	1.32502e+3	2.01680e+14	1.85502e+3	9.39145e+13
2.64817e+2	1.18646e+15	7.94451e+2	4.50755e+14	1.32408e+3	2.02091e+14	1.85372e+3	9.41912e+13
2.64631e+2	1.18685e+15	7.93893e+2	4.51275e+14	1.32315e+3	2.02503e+14	1.85242e+3	9.44683e+13
2.64445e+2	1.18724e+15	7.93335e+2	4.51795e+14	1.32223e+3	2.02915e+14	1.85112e+3	9.47457e+13
2.64259e+2	1.18831e+15	7.92778e+2	4.52315e+14	1.32130e+3	2.03327e+14	1.84982e+3	9.50234e+13
2.64074e+2	1.18870e+15	7.92221e+2	4.52834e+14	1.32037e+3	2.03740e+14	1.84852e+3	9.53015e+13
2.63888e+2	1.18908e+15	7.91665e+2	4.53353e+14	1.31944e+3	2.04152e+14	1.84722e+3	9.55800e+13
2.63703e+2	1.18947e+15	7.91109e+2	4.53872e+14	1.31852e+3	2.04564e+14	1.84592e+3	9.58587e+13
2.63518e+2	1.18986e+15	7.90554e+2	4.54391e+14	1.31759e+3	2.04977e+14	1.84463e+3	9.61379e+13
2.63333e+2	1.19024e+15	7.89999e+2	4.54909e+14	1.31666e+3	2.05390e+14	1.84333e+3	9.64173e+13
2.63148e+2	1.19063e+15	7.89444e+2	4.55427e+14	1.31574e+3	2.05803e+14	1.84204e+3	9.66971e+13
2.62963e+2	1.19102e+15	7.88890e+2	4.55944e+14	1.31482e+3	2.06216e+14	1.84074e+3	9.69772e+13
2.62779e+2	1.19140e+15	7.88337e+2	4.56461e+14	1.31389e+3	2.06629e+14	1.83945e+3	9.72577e+13
2.62594e+2	1.19179e+15	7.87783e+2	4.56978e+14	1.31297e+3	2.07042e+14	1.83816e+3	9.75385e+13
2.62410e+2	1.19217e+15	7.87231e+2	4.57494e+14	1.31205e+3	2.07455e+14	1.83687e+3	9.78196e+13
2.62226e+2	1.19255e+15	7.86678e+2	4.58011e+14	1.31113e+3	2.07869e+14	1.83558e+3	9.81011e+13
2.62042e+2	1.19294e+15	7.86126e+2	4.58526e+14	1.31021e+3	2.08282e+14	1.83429e+3	9.83829e+13
2.61858e+2	1.19332e+15	7.85575e+2	4.59042e+14	1.30929e+3	2.08696e+14	1.83301e+3	9.86650e+13
2.61675e+2	1.19301e+15	7.85024e+2	4.59557e+14	1.30837e+3	2.09110e+14	1.83172e+3	9.89475e+13
2.61491e+2	1.19339e+15	7.84473e+2	4.60072e+14	1.30745e+3	2.09524e+14	1.83044e+3	9.92302e+13
2.61308e+2	1.19377e+15	7.83923e+2	4.60587e+14	1.30654e+3	2.09937e+14	1.82915e+3	9.95133e+13
2.61124e+2	1.19415e+15	7.83373e+2	4.61101e+14	1.30562e+3	2.10352e+14	1.82787e+3	9.97968e+13
2.60941e+2	1.19453e+15	7.82823e+2	4.61615e+14	1.30471e+3	2.10766e+14	1.82659e+3	1.00081e+14
2.60758e+2	1.19490e+15	7.82274e+2	4.62128e+14	1.30379e+3	2.11180e+14	1.82531e+3	1.00365e+14
2.60575e+2	1.19528e+15	7.81726e+2	4.62642e+14	1.30288e+3	2.11594e+14	1.82403e+3	1.00649e+14
2.60393e+2	1.19566e+15	7.81178e+2	4.63154e+14	1.30196e+3	2.12009e+14	1.82275e+3	1.00934e+14
2.60210e+2	1.19673e+15	7.80630e+2	4.63667e+14	1.30105e+3	2.12423e+14	1.82147e+3	1.01219e+14
2.60028e+2	1.19710e+15	7.80083e+2	4.64179e+14	1.30014e+3	2.12837e+14	1.82019e+3	1.01504e+14
2.59845e+2	1.19748e+15	7.79536e+2	4.64691e+14	1.29923e+3	2.13252e+14	1.81892e+3	1.01790e+14
2.59663e+2	1.19785e+15	7.78990e+2	4.65202e+14	1.29832e+3	2.13667e+14	1.81764e+3	1.02076e+14
2.59481e+2	1.19823e+15	7.78444e+2	4.65713e+14	1.29741e+3	2.14082e+14	1.81637e+3	1.02362e+14
2.59299e+2	1.19860e+15	7.77898e+2	4.66224e+14	1.29650e+3	2.14497e+14	1.81510e+3	1.02649e+14
2.59118e+2	1.19898e+15	7.77353e+2	4.66734e+14	1.29559e+3	2.14912e+14	1.81382e+3	1.02936e+14
2.58936e+2	1.19935e+15	7.76808e+2	4.67244e+14	1.29468e+3	2.15327e+14	1.81255e+3	1.03223e+14
2.58755e+2	1.19972e+15	7.76264e+2	4.67754e+14	1.29377e+3	2.15743e+14	1.81128e+3	1.03511e+14
2.58573e+2	1.20009e+15	7.75720e+2	4.68264e+14	1.29287e+3	2.16158e+14	1.81001e+3	1.03799e+14
2.58392e+2	1.20046e+15	7.75177e+2	4.68773e+14	1.29196e+3	2.16574e+14	1.80875e+3	1.04087e+14
2.58211e+2	1.20083e+15	7.74634e+2	4.69281e+14	1.29106e+3	2.16989e+14	1.80748e+3	1.04376e+14
2.58030e+2	1.20120e+15	7.74091e+2	4.69790e+14	1.29015e+3	2.17405e+14	1.80621e+3	1.04664e+14
2.57850e+2	1.20157e+15	7.73549e+2	4.70298e+14	1.28925e+3	2.17820e+14	1.80495e+3	1.04954e+14
2.57669e+2	1.20194e+15	7.73007e+2	4.70806e+14	1.28835e+3	2.18236e+14	1.80368e+3	1.05243e+14
2.57489e+2	1.20160e+15	7.72466e+2	4.71313e+14	1.28744e+3	2.18652e+14	1.80242e+3	1.05533e+14
2.57308e+2	1.20197e+15	7.71925e+2	4.71820e+14	1.28654e+3	2.19068e+14	1.80116e+3	1.05823e+14
2.57128e+2	1.20233e+15	7.71385e+2	4.72327e+14	1.28564e+3	2.19484e+14	1.79990e+3	1.06113e+14
2.56948e+2	1.20270e+15	7.70845e+2	4.72833e+14	1.28474e+3	2.19900e+14	1.79864e+3	1.06404e+14
2.56768e+2	1.20306e+15	7.70305e+2	4.73339e+14	1.28384e+3	2.20317e+14	1.79738e+3	1.06695e+14
2.56589e+2	1.20343e+15	7.69766e+2	4.73845e+14	1.28294e+3	2.20733e+14	1.79612e+3	1.06986e+14
2.56409e+2	1.20379e+15	7.69227e+2	4.74350e+14	1.28205e+3	2.21149e+14	1.79486e+3	1.07278e+14
2.56230e+2	1.20416e+15	7.68689e+2	4.74855e+14	1.28115e+3	2.21566e+14	1.79361e+3	1.07570e+14
2.56050e+2	1.20523e+15	7.68151e+2	4.75360e+14	1.28025e+3	2.21982e+14	1.79235e+3	1.07862e+14
2.55871e+2	1.20559e+15	7.67614e+2	4.75864e+14	1.27936e+3	2.22399e+14	1.79110e+3	1.08155e+14
2.55692e+2	1.20596e+15	7.67076e+2	4.76368e+14	1.27846e+3	2.22815e+14	1.78985e+3	1.08448e+14
2.55513e+2	1.20631e+15	7.66540e+2	4.76871e+14	1.27757e+3	2.23232e+14	1.78859e+3	1.08741e+14
2.55335e+2	1.20668e+15	7.66004e+2	4.77375e+14	1.27667e+3	2.23649e+14	1.78734e+3	1.09034e+14
2.55156e+2	1.20704e+15	7.65468e+2	4.77878e+14	1.27578e+3	2.24066e+14	1.78609e+3	1.09328e+14
2.54977e+2	1.20740e+15	7.64932e+2	4.78380e+14	1.27489e+3	2.24483e+14	1.78484e+3	1.09622e+14
2.54799e+2	1.20776e+15	7.64398e+2	4.78882e+14	1.27400e+3	2.24900e+14	1.78359e+3	1.09916e+14
2.54621e+2	1.20811e+15	7.63863e+2	4.79384e+14	1.27311e+3	2.25317e+14	1.78235e+3	1.10211e+14
2.54443e+2	1.20847e+15	7.63329e+2	4.79885e+14	1.27221e+3	2.25734e+14	1.78110e+3	1.10506e+14
2.54265e+2	1.20883e+15	7.62795e+2	4.80386e+14	1.27133e+3	2.26151e+14	1.77986e+3	1.10801e+14
2.54087e+2	1.20919e+15	7.62262e+2	4.80887e+14	1.27044e+3	2.26568e+14	1.77861e+3	1.11096e+14
2.53910e+2	1.20955e+15	7.61729e+2	4.81387e+14	1.26955e+3	2.26985e+14	1.77737e+3	1.11392e+14
2.53732e+2	1.20991e+15	7.61197e+2	4.81887e+14	1.26866e+3	2.27403e+14	1.77613e+3	1.11688e+14
2.53555e+2	1.21026e+15	7.60665e+2	4.82387e+14	1.26777e+3	2.27820e+14	1.77488e+3	1.11985e+14
2.53378e+2	1.20989e+15	7.60133e+2	4.82886e+14	1.26689e+3	2.28237e+14	1.77364e+3	1.12281e+14
2.53201e+2	1.21024e+15	7.59602e+2	4.83385e+14	1.26600e+3	2.28655e+14	1.77240e+3	1.12578e+14
2.53024e+2	1.21059e+15	7.59071e+2	4.83884e+14	1.26512e+3	2.29072e+14	1.77117e+3	1.12875e+14
2.52847e+2	1.21095e+15	7.58541e+2	4.84382e+14	1.26423e+3	2.29490e+14	1.76993e+3	1.13173e+14
2.52670e+2	1.21661e+15	7.58011e+2	4.84880e+14	1.26335e+3	2.29908e+14	1.76869e+3	1.13471e+14
2.52494e+2	1.21165e+15	7.57482e+2	4.85378e+14	1.26247e+3	2.30325e+14	1.76746e+3	1.13769e+14
2.52318e+2	1.21200e+15	7.56953e+2	4.85875e+14	1.26159e+3	2.30743e+14	1.76622e+3	1.14067e+14
2.52141e+2	1.21235e+15	7.56424e+2	4.86372e+14	1.26071e+3	2.31161e+14	1.76499e+3	1.14366e+14
2.51965e+2	1.21343e+15	7.55896e+2	4.86868e+14	1.25983e+3	2.31579e+14	1.76376e+3	1.14665e+14
2.51789e+2	1.21378e+15	7.55368e+2	4.87364e+14	1.25895e+3	2.31996e+14	1.76253e+3	1.14964e+14
2.51614e+2	1.21413e+15	7.54841e+2	4.87859e+14	1.25807e+3	2.32414e+14	1.76129e+3	1.15263e+14
2.51438e+2	1.21448e+15	7.54314e+2	4.88355e+14	1.25719e+3	2.32832e+14	1.76006e+3	1.15563e+14
2.51262e+2	1.21483e+15	7.53787e+2	4.88850e+14	1.25631e+3	2.33250e+14	1.75884e+3	1.15863e+14
2.51087e+2	1.21518e+15	7.53261e+2	4.89344e+14	1.25543e+3	2.33668e+14	1.75761e+3	1.16163e+14
2.50912e+2	1.21552e+15	7.52735e+2	4.89838e+14	1.25456e+3	2.34086e+14	1.75638e+3	1.16464e+14
2.50737e+2	1.21587e+15	7.52210e+2	4.90332e+14	1.25368e+3	2.34504e+14	1.75516e+3	1.16765e+14
2.50562e+2	1.21622e+15	7.51685e+2	4.90826e+14	1.25281e+3	2.34922e+14	1.75393e+3	1.17066e+14
2.50387e+2	1.21656e+15	7.51161e+2	4.91319e+14	1.25193e+3	2.35341e+14	1.75271e+3	1.17367e+14
2.50212e+2	1.21691e+15	7.50636e+2	4.91812e+14	1.25106e+3	2.35759e+14	1.75149e+3	1.17669e+14
2.50038e+2	1.21725e+15	7.50113e+2	4.92304e+14	1.25019e+3	2.36177e+14	1.75026e+3	1.17971e+14
2.49863e+2	1.21759e+15	7.49590e+2	4.92797e+14	1.24932e+3	2.36595e+14	1.74904e+3	1.18273e+14
2.49689e+2	1.21794e+15	7.49067e+2	4.93288e+14	1.24844e+3	2.37014e+14	1.74782e+3	1.18576e+14
2.49515e+2	1.21828e+15	7.48544e+2	4.93780e+14	1.24757e+3	2.37432e+14	1.74660e+3	1.18878e+14
2.49341e+2	1.21862e+15	7.48022e+2	4.94271e+14	1.24670e+3	2.37850e+14	1.74539e+3	1.19181e+14
2.49167e+2	1.21822e+15	7.47501e+2	4.94762e+14	1.24583e+3	2.38269e+14	1.74417e+3	1.19485e+14
2.48993e+2	1.21856e+15	7.46980e+2	4.95252e+14	1.24497e+3	2.38687e+14	1.74295e+3	1.19788e+14
2.48820e+2	1.21890e+15	7.46459e+2	4.95742e+14	1.24410e+3	2.39105e+14	1.74174e+3	1.20092e+14
2.48646e+2	1.21925e+15	7.45939e+2	4.96231e+14	1.24323e+3	2.39524e+14	1.74052e+3	1.20396e+14
2.48473e+2	1.21958e+15	7.45419e+2	4.96720e+14	1.24236e+3	2.39942e+14	1.73931e+3	1.20700e+14
2.48300e+2	1.21992e+15	7.44899e+2	4.97209e+14	1.24150e+3	2.40361e+14	1.73810e+3	1.21005e+14
2.48127e+2	1.22026e+15	7.44380e+2	4.97697e+14	1.24063e+3	2.40779e+14	1.73689e+3	1.21310e+14
2.47954e+2	1.22134e+15	7.43862e+2	4.98185e+14	1.23977e+3	2.41198e+14	1.73568e+3	1.21615e+14
2.47781e+2	1.22168e+15	7.43343e+2	4.98673e+14	1.23891e+3	2.41616e+14	1.73447e+3	1.21920e+14
2.47609e+2	1.22202e+15	7.42826e+2	4.99160e+14	1.23804e+3	2.42035e+14	1.73326e+3	1.22226e+14
2.47436e+2	1.22235e+15	7.42308e+2	4.99647e+14	1.23718e+3	2.42454e+14	1.73205e+3	1.22532e+14
2.47264e+2	1.22269e+15	7.41791e+2	5.00134e+14	1.23632e+3	2.42872e+14	1.73085e+3	1.22838e+14
2.47092e+2	1.22302e+15	7.41275e+2	5.00620e+14	1.23546e+3	2.43291e+14	1.72964e+3	1.23144e+14
2.46919e+2	1.22336e+15	7.40758e+2	5.01106e+14	1.23460e+3	2.43709e+14	1.72844e+3	1.23451e+14
2.46748e+2	1.22369e+15	7.40243e+2	5.01591e+14	1.23374e+3	2.44128e+14	1.72723e+3	1.23758e+14
2.46576e+2	1.22403e+15	7.39727e+2	5.02076e+14	1.23288e+3	2.44547e+14	1.72603e+3	1.24065e+14
2.46404e+2	1.22436e+15	7.39212e+2	5.02561e+14	1.23202e+3	2.44965e+14	1.72483e+3	1.24372e+14
2.46233e+2	1.22470e+15	7.38698e+2	5.03045e+14	1.23116e+3	2.45384e+14	1.72363e+3	1.24680e+14
2.46061e+2	1.22503e+15	7.38184e+2	5.03529e+14	1.23031e+3	2.45803e+14	1.72243e+3	1.24987e+14
2.45890e+2	1.22536e+15	7.37670e+2	5.04013e+14	1.22945e+3	2.46221e+14	1.72123e+3	1.25296e+14
2.45719e+2	1.22569e+15	7.37157e+2	5.04496e+14	1.22859e+3	2.46640e+14	1.72003e+3	1.25604e+14
2.45548e+2	1.22602e+15	7.36644e+2	5.04978e+14	1.22774e+3	2.47059e+14	1.71884e+3	1.25913e+14
2.45377e+2	1.22635e+15	7.36131e+2	5.05461e+14	1.22689e+3	2.47477e+14	1.71764e+3	1.26221e+14
2.45206e+2	1.22668e+15	7.35619e+2	5.05943e+14	1.22603e+3	2.47896e+14	1.71645e+3	1.26531e+14
2.45036e+2	1.22625e+15	7.35108e+2	5.06424e+14	1.22518e+3	2.48315e+14	1.71525e+3	1.26840e+14
2.44866e+2	1.22658e+15	7.34597e+2	5.06906e+14	1.22433e+3	2.48733e+14	1.71406e+3	1.27149e+14
2.44695e+2	1.22691e+15	7.34086e+2	5.07386e+14	1.22348e+3	2.49152e+14	1.71287e+3	1.27459e+14
2.44525e+2	1.22724e+15	7.33575e+2	5.07868e+14	1.22263e+3	2.49571e+14	1.71168e+3	1.27839e+14
2.44355e+2	1.22756e+15	7.33065e+2	5.08348e+14	1.22178e+3	2.49989e+14	1.71049e+3	1.28149e+14
2.44185e+2	1.22789e+15	7.32556e+2	5.08828e+14	1.22093e+3	2.50408e+14	1.70930e+3	1.28460e+14
2.44015e+2	1.22822e+15	7.32046e+2	5.09306e+14	1.22008e+3	2.50826e+14	1.70811e+3	1.28771e+14
2.43846e+2	1.22930e+15	7.31538e+2	5.09785e+14	1.21923e+3	2.51245e+14	1.70692e+3	1.29082e+14
2.43676e+2	1.22963e+15	7.31029e+2	5.10264e+14	1.21838e+3	2.51664e+14	1.70574e+3	1.29394e+14
2.43507e+2	1.22995e+15	7.30521e+2	5.10743e+14	1.21754e+3	2.52082e+14	1.70455e+3	1.29705e+14
2.43338e+2	1.23028e+15	7.30014e+2	5.11221e+14	1.21669e+3	2.52500e+14	1.70337e+3	1.30017e+14
2.43169e+2	1.23060e+15	7.29507e+2	5.11698e+14	1.21584e+3	2.52919e+14	1.70218e+3	1.30329e+14
2.43000e+2	1.23092e+15	7.29000e+2	5.12176e+14	1.21500e+3	2.53338e+14	1.70100e+3	1.30642e+14
2.42831e+2	1.23124e+15	7.28494e+2	5.12652e+14	1.21416e+3	2.53756e+14	1.69982e+3	1.30954e+14
2.42663e+2	1.23157e+15	7.27988e+2	5.13129e+14	1.21331e+3	2.54175e+14	1.69864e+3	1.31267e+14
2.42494e+2	1.23189e+15	7.27482e+2	5.13605e+14	1.21247e+3	2.54594e+14	1.69746e+3	1.31580e+14
2.42326e+2	1.23221e+15	7.26977e+2	5.14080e+14	1.21163e+3	2.55012e+14	1.69628e+3	1.31894e+14
2.42157e+2	1.23253e+15	7.26472e+2	5.14555e+14	1.21079e+3	2.55431e+14	1.69510e+3	1.32207e+14
2.41989e+2	1.23285e+15	7.25968e+2	5.15030e+14	1.20995e+3	2.55849e+14	1.69393e+3	1.32521e+14
2.41821e+2	1.23317e+15	7.25464e+2	5.15505e+14	1.20911e+3	2.56268e+14	1.69275e+3	1.32835e+14
2.41654e+2	1.23349e+15	7.24961e+2	5.15979e+14	1.20827e+3	2.56686e+14	1.69157e+3	1.33149e+14
