Energy1[eV]	Photons1	Energy3[eV]	Photons3	Energy5[eV]	Photons5	Energy7[eV]	Photons7
2.89094e+2	1.14965e+15	8.67281e+2	4.03795e+14	1.44547e+3	1.66503e+14	2.02366e+3	7.12490e+13
2.88890e+2	1.15010e+15	8.66669e+2	4.04341e+14	1.44445e+3	1.66898e+14	2.02223e+3	7.14927e+13
2.88686e+2	1.15055e+15	8.66058e+2	4.04886e+14	1.44343e+3	1.67294e+14	2.02080e+3	7.17369e+13
2.88482e+2	1.15099e+15	8.65446e+2	4.05431e+14	1.44241e+3	1.67690e+14	2.01937e+3	7.19814e+13
2.88279e+2	1.15144e+15	8.64836e+2	4.05976e+14	1.44139e+3	1.68086e+14	2.01795e+3	7.22264e+13
2.88075e+2	1.15250e+15	8.64225e+2	4.06520e+14	1.44038e+3	1.68483e+14	2.01653e+3	7.24717e+13
2.87872e+2	1.15294e+15	8.63616e+2	4.07064e+14	1.43936e+3	1.68879e+14	2.01510e+3	7.27175e+13
2.87669e+2	1.15339e+15	8.63006e+2	4.07608e+14	1.43834e+3	1.69276e+14	2.01368e+3	7.29637e+13
2.87466e+2	1.15383e+15	8.62397e+2	4.08152e+14	1.43733e+3	1.69673e+14	2.01226e+3	7.32103e+13
2.87263e+2	1.15428e+15	8.61789e+2	4.08696e+14	1.43631e+3	1.70071e+14	2.01084e+3	7.34573e+13
2.87060e+2	1.15471e+15	8.61181e+2	4.09239e+14	1.43530e+3	1.70468e+14	2.00942e+3	7.37047e+13
2.86858e+2	1.15515e+15	8.60573e+2	4.09782e+14	1.43429e+3	1.70866e+14	2.00800e+3	7.39525e+13
2.86655e+2	1.15559e+15	8.59966e+2	4.10324e+14	1.43328e+3	1.71264e+14	2.00659e+3	7.42007e+13
2.86453e+2	1.15603e+15	8.59360e+2	4.10867e+14	1.43227e+3	1.71663e+14	2.00517e+3	7.44493e+13
2.86251e+2	1.15647e+15	8.58753e+2	4.11409e+14	1.43126e+3	1.72061e+14	2.00376e+3	7.46983e+13
2.86049e+2	1.15691e+15	8.58148e+2	4.11951e+14	1.43025e+3	1.72460e+14	2.00234e+3	7.49477e+13
2.85847e+2	1.15735e+15	8.57542e+2	4.12493e+14	1.42924e+3	1.72859e+14	2.00093e+3	7.51975e+13
2.85646e+2	1.15715e+15	8.56938e+2	4.13034e+14	1.42823e+3	1.73258e+14	1.99952e+3	7.54477e+13
2.85444e+2	1.15759e+15	8.56333e+2	4.13575e+14	1.42722e+3	1.73658e+14	1.99811e+3	7.56984e+13
2.85243e+2	1.15802e+15	8.55729e+2	4.14116e+14	1.42622e+3	1.74057e+14	1.99670e+3	7.59494e+13
2.85042e+2	1.15846e+15	8.55126e+2	4.14657e+14	1.42521e+3	1.74457e+14	1.99529e+3	7.62008e+13
2.84841e+2	1.15889e+15	8.54523e+2	4.15197e+14	1.42420e+3	1.74857e+14	1.99389e+3	7.64526e+13
2.84640e+2	1.15933e+15	8.53920e+2	4.15737e+14	1.42320e+3	1.75257e+14	1.99248e+3	7.67048e+13
2.84439e+2	1.15976e+15	8.53318e+2	4.16277e+14	1.42220e+3	1.75658e+14	1.99108e+3	7.69574e+13
2.84239e+2	1.16019e+15	8.52717e+2	4.16817e+14	1.42119e+3	1.76059e+14	1.98967e+3	7.72104e+13
2.84038e+2	1.16062e+15	8.52115e+2	4.17356e+14	1.42019e+3	1.76460e+14	1.98827e+3	7.74638e+13
2.83838e+2	1.16168e+15	8.51515e+2	4.17896e+14	1.41919e+3	1.76861e+14	1.98687e+3	7.77176e+13
2.83638e+2	1.16211e+15	8.50914e+2	4.18434e+14	1.41819e+3	1.77262e+14	1.98547e+3	7.79718e+13
2.83438e+2	1.16254e+15	8.50314e+2	4.18973e+14	1.41719e+3	1.77664e+14	1.98407e+3	7.82264e+13
2.83238e+2	1.16297e+15	8.49715e+2	4.19511e+14	1.41619e+3	1.78066e+14	1.98267e+3	7.84814e+13
2.83039e+2	1.16340e+15	8.49116e+2	4.20049e+14	1.41519e+3	1.78468e+14	1.98127e+3	7.87367e+13
2.82839e+2	1.16383e+15	8.48518e+2	4.20587e+14	1.41420e+3	1.78870e+14	1.97987e+3	7.89925e+13
2.82640e+2	1.16426e+15	8.47920e+2	4.21124e+14	1.41320e+3	1.79272e+14	1.97848e+3	7.92486e+13
2.82441e+2	1.16468e+15	8.47322e+2	4.21661e+14	1.41220e+3	1.79675e+14	1.97708e+3	7.95052e+13
2.82242e+2	1.16511e+15	8.46725e+2	4.22198e+14	1.41121e+3	1.80078e+14	1.97569e+3	7.97621e+13
2.82043e+2	1.16553e+15	8.46128e+2	4.22735e+14	1.41021e+3	1.80481e+14	1.97430e+3	8.00194e+13
2.81844e+2	1.16596e+15	8.45532e+2	4.23271e+14	1.40922e+3	1.80884e+14	1.97291e+3	8.02771e+13
2.81645e+2	1.16638e+15	8.44936e+2	4.23807e+14	1.40823e+3	1.81288e+14	1.97152e+3	8.05352e+13
2.81447e+2	1.16680e+15	8.44341e+2	4.24343e+14	1.40723e+3	1.81692e+14	1.97013e+3	8.07937e+13
2.81249e+2	1.16658e+15	8.43746e+2	4.24878e+14	1.40624e+3	1.82095e+14	1.96874e+3	8.10525e+13
2.81051e+2	1.16700e+15	8.43152e+2	4.25413e+14	1.40525e+3	1.82499e+14	1.96735e+3	8.13117e+13
2.80853e+2	1.16742e+15	8.42558e+2	4.25948e+14	1.40426e+3	1.82904e+14	1.96597e+3	8.15714e+13
2.80655e+2	1.16784e+15	8.41964e+2	4.26483e+14	1.40327e+3	1.83308e+14	1.96458e+3	8.18314e+13
2.80457e+2	1.16826e+15	8.41371e+2	4.27017e+14	1.40229e+3	1.83713e+14	1.96320e+3	8.20918e+13
2.80259e+2	1.16868e+15	8.40778e+2	4.27551e+14	1.40130e+3	1.84117e+14	1.96182e+3	8.23525e+13
2.80062e+2	1.16910e+15	8.40186e+2	4.28085e+14	1.40031e+3	1.84522e+14	1.96043e+3	8.26137e+13
2.79865e+2	1.16951e+15	8.39594e+2	4.28619e+14	1.39932e+3	1.84927e+14	1.95905e+3	8.28752e+13
2.79668e+2	1.17058e+15	8.39003e+2	4.29152e+14	1.39834e+3	1.85333e+14	1.95767e+3	8.31371e+13
2.79471e+2	1.17100e+15	8.38412e+2	4.29685e+14	1.39735e+3	1.85738e+14	1.95630e+3	8.33994e+13
2.79274e+2	1.17141e+15	8.37822e+2	4.30217e+14	1.39637e+3	1.86144e+14	1.95492e+3	8.36620e+13
2.79077e+2	1.17183e+15	8.37232e+2	4.30749e+14	1.39539e+3	1.86550e+14	1.95354e+3	8.39251e+13
2.78881e+2	1.17224e+15	8.36643e+2	4.31281e+14	1.39440e+3	1.86956e+14	1.95217e+3	8.41885e+13
2.78685e+2	1.17265e+15	8.36054e+2	4.31813e+14	1.39342e+3	1.87362e+14	1.95079e+3	8.44523e+13
2.78488e+2	1.17307e+15	8.35465e+2	4.32345e+14	1.39244e+3	1.87768e+14	1.94942e+3	8.47164e+13
2.78292e+2	1.17348e+15	8.34877e+2	4.32876e+14	1.39146e+3	1.88175e+14	1.94805e+3	8.49810e+13
2.78096e+2	1.17389e+15	8.34289e+2	4.33407e+14	1.39048e+3	1.88581e+14	1.94667e+3	8.52459e+13
2.77901e+2	1.17430e+15	8.33702e+2	4.33937e+14	1.38950e+3	1.88988e+14	1.94530e+3	8.55111e+13
2.77705e+2	1.17471e+15	8.33115e+2	4.34468e+14	1.38853e+3	1.89395e+14	1.94394e+3	8.57768e+13
2.77510e+2	1.17512e+15	8.32529e+2	4.34998e+14	1.38755e+3	1.89802e+14	1.94257e+3	8.60428e+13
2.77314e+2	1.17553e+15	8.31943e+2	4.35534e+14	1.38657e+3	1.90210e+14	1.94120e+3	8.63092e+13
2.77119e+2	1.17528e+15	8.31357e+2	4.36062e+14	1.38560e+3	1.90617e+14	1.93983e+3	8.65759e+13
2.76924e+2	1.17569e+15	8.30772e+2	4.36590e+14	1.38462e+3	1.91025e+14	1.93847e+3	8.68431e+13
2.76729e+2	1.17610e+15	8.30188e+2	4.37118e+14	1.38365e+3	1.91433e+14	1.93711e+3	8.71106e+13
2.76535e+2	1.17650e+15	8.29604e+2	4.37645e+14	1.38267e+3	1.91841e+14	1.93574e+3	8.73784e+13
2.76340e+2	1.17691e+15	8.29020e+2	4.38172e+14	1.38170e+3	1.92249e+14	1.93438e+3	8.76466e+13
2.76146e+2	1.17732e+15	8.28437e+2	4.38698e+14	1.38073e+3	1.92657e+14	1.93302e+3	8.79152e+13
2.75951e+2	1.17772e+15	8.27854e+2	4.39224e+14	1.37976e+3	1.93066e+14	1.93166e+3	8.81841e+13
2.75757e+2	1.17812e+15	8.27272e+2	4.39750e+14	1.37879e+3	1.93475e+14	1.93030e+3	8.84535e+13
2.75563e+2	1.17853e+15	8.26690e+2	4.40275e+14	1.37782e+3	1.93883e+14	1.92894e+3	8.87231e+13
2.75370e+2	1.17959e+15	8.26109e+2	4.40801e+14	1.37685e+3	1.94292e+14	1.92759e+3	8.89932e+13
2.75176e+2	1.17999e+15	8.25528e+2	4.41326e+14	1.37588e+3	1.94701e+14	1.92623e+3	8.92635e+13
2.74982e+2	1.18040e+15	8.24947e+2	4.41851e+14	1.37491e+3	1.95111e+14	1.92488e+3	8.95343e+13
2.74789e+2	1.18080e+15	8.24367e+2	4.42377e+14	1.37394e+3	1.95520e+14	1.92352e+3	8.98054e+13
2.74596e+2	1.18120e+15	8.23787e+2	4.42911e+14	1.37298e+3	1.95930e+14	1.92217e+3	9.00769e+13
2.74403e+2	1.18160e+15	8.23208e+2	4.43436e+14	1.37201e+3	1.96340e+14	1.92082e+3	9.03487e+13
2.74210e+2	1.18200e+15	8.22629e+2	4.43961e+14	1.37105e+3	1.96750e+14	1.91947e+3	9.06209e+13
2.74017e+2	1.18240e+15	8.22051e+2	4.44485e+14	1.37009e+3	1.97160e+14	1.91812e+3	9.08934e+13
2.73824e+2	1.18280e+15	8.21473e+2	4.45010e+14	1.36912e+3	1.97570e+14	1.91677e+3	9.11663e+13
2.73632e+2	1.18319e+15	8.20896e+2	4.45533e+14	1.36816e+3	1.97980e+14	1.91542e+3	9.14395e+13
2.73440e+2	1.18359e+15	8.20319e+2	4.46057e+14	1.36720e+3	1.98391e+14	1.91408e+3	9.17131e+13
2.73247e+2	1.18399e+15	8.19742e+2	4.46581e+14	1.36624e+3	1.98801e+14	1.91273e+3	9.19871e+13
2.73055e+2	1.18438e+15	8.19166e+2	4.47103e+14	1.36528e+3	1.99212e+14	1.91139e+3	9.22614e+13
2.72864e+2	1.18478e+15	8.18591e+2	4.47626e+14	1.36432e+3	1.99623e+14	1.91004e+3	9.25360e+13
2.72672e+2	1.18450e+15	8.18015e+2	4.48148e+14	1.36336e+3	2.00034e+14	1.90870e+3	9.28110e+13
2.72480e+2	1.18489e+15	8.17441e+2	4.48670e+14	1.36240e+3	2.00445e+14	1.90736e+3	9.30864e+13
2.72289e+2	1.18528e+15	8.16866e+2	4.49192e+14	1.36144e+3	2.00857e+14	1.90602e+3	9.33620e+13
2.72098e+2	1.18567e+15	8.16293e+2	4.49713e+14	1.36049e+3	2.01268e+14	1.90468e+3	9.36381e+13
2.71906e+2	1.18607e+15	8.15719e+2	4.50234e+14	1.35953e+3	2.01680e+14	1.90334e+3	9.39145e+13
2.71715e+2	1.18646e+15	8.15146e+2	4.50755e+14	1.35858e+3	2.02091e+14	1.90201e+3	9.41912e+13
2.71525e+2	1.18685e+15	8.14574e+2	4.51275e+14	1.35762e+3	2.02503e+14	1.90067e+3	9.44683e+13
2.71334e+2	1.18724e+15	8.14002e+2	4.51795e+14	1.35667e+3	2.02915e+14	1.89934e+3	9.47457e+13
2.71143e+2	1.18831e+15	8.13430e+2	4.52315e+14	1.35572e+3	2.03327e+14	1.89800e+3	9.50234e+13
2.70953e+2	1.18870e+15	8.12859e+2	4.52834e+14	1.35476e+3	2.03740e+14	1.89667e+3	9.53015e+13
2.70763e+2	1.18908e+15	8.12288e+2	4.53353e+14	1.35381e+3	2.04152e+14	1.89534e+3	9.55800e+13
2.70573e+2	1.18947e+15	8.11718e+2	4.53872e+14	1.35286e+3	2.04564e+14	1.89401e+3	9.58587e+13
2.70383e+2	1.18986e+15	8.11148e+2	4.54391e+14	1.35191e+3	2.04977e+14	1.89268e+3	9.61379e+13
2.70193e+2	1.19024e+15	8.10578e+2	4.54909e+14	1.35096e+3	2.05390e+14	1.89135e+3	9.64173e+13
2.70003e+2	1.19063e+15	8.10009e+2	4.55427e+14	1.35002e+3	2.05803e+14	1.89002e+3	9.66971e+13
2.69814e+2	1.19102e+15	8.09441e+2	4.55944e+14	1.34907e+3	2.06216e+14	1.88870e+3	9.69772e+13
2.69624e+2	1.19140e+15	8.08873e+2	4.56461e+14	1.34812e+3	2.06629e+14	1.88737e+3	9.72577e+13
2.69435e+2	1.19179e+15	8.08305e+2	4.56978e+14	1.34717e+3	2.07042e+14	1.88604e+3	9.75385e+13
2.69246e+2	1.19217e+15	8.07738e+2	4.57494e+14	1.34623e+3	2.07455e+14	1.88472e+3	9.78196e+13
2.69057e+2	1.19255e+15	8.07171e+2	4.58011e+14	1.34528e+3	2.07869e+14	1.88340e+3	9.81011e+13
2.68868e+2	1.19294e+15	8.06605e+2	4.58526e+14	1.34434e+3	2.08282e+14	1.88208e+3	9.83829e+13
2.68680e+2	1.19332e+15	8.06039e+2	4.59042e+14	1.34340e+3	2.08696e+14	1.88076e+3	9.86650e+13
2.68491e+2	1.19301e+15	8.05473e+2	4.59557e+14	1.34246e+3	2.09110e+14	1.87944e+3	9.89475e+13
2.68303e+2	1.19339e+15	8.04908e+2	4.60072e+14	1.34151e+3	2.09524e+14	1.87812e+3	9.92302e+13
2.68115e+2	1.19377e+15	8.04344e+2	4.60587e+14	1.34057e+3	2.09937e+14	1.87680e+3	9.95133e+13
2.67927e+2	1.19415e+15	8.03780e+2	4.61101e+14	1.33963e+3	2.10352e+14	1.87549e+3	9.97968e+13
2.67739e+2	1.19453e+15	8.03216e+2	4.61615e+14	1.33869e+3	2.10766e+14	1.87417e+3	1.00081e+14
2.67551e+2	1.19490e+15	8.02653e+2	4.62128e+14	1.33775e+3	2.11180e+14	1.87286e+3	1.00365e+14
2.67363e+2	1.19528e+15	8.02090e+2	4.62642e+14	1.33682e+3	2.11594e+14	1.87154e+3	1.00649e+14
2.67176e+2	1.19566e+15	8.01527e+2	4.63154e+14	1.33588e+3	2.12009e+14	1.87023e+3	1.00934e+14
2.66988e+2	1.19673e+15	8.00965e+2	4.63667e+14	1.33494e+3	2.12423e+14	1.86892e+3	1.01219e+14
2.66801e+2	1.19710e+15	8.00404e+2	4.64179e+14	1.33401e+3	2.12837e+14	1.86761e+3	1.01504e+14
2.66614e+2	1.19748e+15	7.99843e+2	4.64691e+14	1.33307e+3	2.13252e+14	1.86630e+3	1.01790e+14
2.66427e+2	1.19785e+15	7.99282e+2	4.65202e+14	1.33214e+3	2.13667e+14	1.86499e+3	1.02076e+14
2.66241e+2	1.19823e+15	7.98722e+2	4.65713e+14	1.33120e+3	2.14082e+14	1.86368e+3	1.02362e+14
2.66054e+2	1.19860e+15	7.98162e+2	4.66224e+14	1.33027e+3	2.14497e+14	1.86238e+3	1.02649e+14
2.65868e+2	1.19898e+15	7.97603e+2	4.66734e+14	1.32934e+3	2.14912e+14	1.86107e+3	1.02936e+14
2.65681e+2	1.19935e+15	7.97044e+2	4.67244e+14	1.32841e+3	2.15327e+14	1.85977e+3	1.03223e+14
2.65495e+2	1.19972e+15	7.96486e+2	4.67754e+14	1.32748e+3	2.15743e+14	1.85847e+3	1.03511e+14
2.65309e+2	1.20009e+15	7.95928e+2	4.68264e+14	1.32655e+3	2.16158e+14	1.85716e+3	1.03799e+14
2.65123e+2	1.20046e+15	7.95370e+2	4.68773e+14	1.32562e+3	2.16574e+14	1.85586e+3	1.04087e+14
2.64938e+2	1.20083e+15	7.94813e+2	4.69281e+14	1.32469e+3	2.16989e+14	1.85456e+3	1.04376e+14
2.64752e+2	1.20120e+15	7.94256e+2	4.69790e+14	1.32376e+3	2.17405e+14	1.85326e+3	1.04664e+14
2.64567e+2	1.20157e+15	7.93700e+2	4.70298e+14	1.32283e+3	2.17820e+14	1.85197e+3	1.04954e+14
2.64381e+2	1.20194e+15	7.93144e+2	4.70806e+14	1.32191e+3	2.18236e+14	1.85067e+3	1.05243e+14
2.64196e+2	1.20160e+15	7.92589e+2	4.71313e+14	1.32098e+3	2.18652e+14	1.84937e+3	1.05533e+14
2.64011e+2	1.20197e+15	7.92034e+2	4.71820e+14	1.32006e+3	2.19068e+14	1.84808e+3	1.05823e+14
2.63826e+2	1.20233e+15	7.91479e+2	4.72327e+14	1.31913e+3	2.19484e+14	1.84678e+3	1.06113e+14
2.63642e+2	1.20270e+15	7.90925e+2	4.72833e+14	1.31821e+3	2.19900e+14	1.84549e+3	1.06404e+14
2.63457e+2	1.20306e+15	7.90371e+2	4.73339e+14	1.31729e+3	2.20317e+14	1.84420e+3	1.06695e+14
2.63273e+2	1.20343e+15	7.89818e+2	4.73845e+14	1.31636e+3	2.20733e+14	1.84291e+3	1.06986e+14
2.63088e+2	1.20379e+15	7.89265e+2	4.74350e+14	1.31544e+3	2.21149e+14	1.84162e+3	1.07278e+14
2.62904e+2	1.20416e+15	7.88713e+2	4.74855e+14	1.31452e+3	2.21566e+14	1.84033e+3	1.07570e+14
2.62720e+2	1.20523e+15	7.88161e+2	4.75360e+14	1.31360e+3	2.21982e+14	1.83904e+3	1.07862e+14
2.62537e+2	1.20559e+15	7.87610e+2	4.75864e+14	1.31268e+3	2.22399e+14	1.83776e+3	1.08155e+14
2.62353e+2	1.20596e+15	7.87059e+2	4.76368e+14	1.31176e+3	2.22815e+14	1.83647e+3	1.08448e+14
2.62169e+2	1.20631e+15	7.86508e+2	4.76871e+14	1.31085e+3	2.23232e+14	1.83519e+3	1.08741e+14
2.61986e+2	1.20668e+15	7.85958e+2	4.77375e+14	1.30993e+3	2.23649e+14	1.83390e+3	1.09034e+14
2.61803e+2	1.20704e+15	7.85408e+2	4.77878e+14	1.30901e+3	2.24066e+14	1.83262e+3	1.09328e+14
2.61620e+2	1.20740e+15	7.84859e+2	4.78380e+14	1.30810e+3	2.24483e+14	1.83134e+3	1.09622e+14
2.61437e+2	1.20776e+15	7.84310e+2	4.78882e+14	1.30718e+3	2.24900e+14	1.83006e+3	1.09916e+14
2.61254e+2	1.20811e+15	7.83762e+2	4.79384e+14	1.30627e+3	2.25317e+14	1.82878e+3	1.10211e+14
2.61071e+2	1.20847e+15	7.83214e+2	4.79885e+14	1.30536e+3	2.25734e+14	1.82750e+3	1.10506e+14
2.60889e+2	1.20883e+15	7.82666e+2	4.80386e+14	1.30444e+3	2.26151e+14	1.82622e+3	1.10801e+14
2.60706e+2	1.20919e+15	7.82119e+2	4.80887e+14	1.30353e+3	2.26568e+14	1.82494e+3	1.11096e+14
2.60524e+2	1.20955e+15	7.81572e+2	4.81387e+14	1.30262e+3	2.26985e+14	1.82367e+3	1.11392e+14
2.60342e+2	1.20991e+15	7.81026e+2	4.81887e+14	1.30171e+3	2.27403e+14	1.82239e+3	1.11688e+14
2.60160e+2	1.21026e+15	7.80480e+2	4.82387e+14	1.30080e+3	2.27820e+14	1.82112e+3	1.11985e+14
2.59978e+2	1.20989e+15	7.79935e+2	4.82886e+14	1.29989e+3	2.28237e+14	1.81985e+3	1.12281e+14
2.59797e+2	1.21024e+15	7.79390e+2	4.83385e+14	1.29898e+3	2.28655e+14	1.81858e+3	1.12578e+14
2.59615e+2	1.21059e+15	7.78845e+2	4.83884e+14	1.29807e+3	2.29072e+14	1.81730e+3	1.12875e+14
2.59434e+2	1.21095e+15	7.78301e+2	4.84382e+14	1.29717e+3	2.29490e+14	1.81604e+3	1.13173e+14
2.59252e+2	1.21661e+15	7.77757e+2	4.84880e+14	1.29626e+3	2.29908e+14	1.81477e+3	1.13471e+14
2.59071e+2	1.21165e+15	7.77214e+2	4.85378e+14	1.29536e+3	2.30325e+14	1.81350e+3	1.13769e+14
2.58890e+2	1.21200e+15	7.76671e+2	4.85875e+14	1.29445e+3	2.30743e+14	1.81223e+3	1.14067e+14
2.58710e+2	1.21235e+15	7.76129e+2	4.86372e+14	1.29355e+3	2.31161e+14	1.81097e+3	1.14366e+14
2.58529e+2	1.21343e+15	7.75587e+2	4.86868e+14	1.29264e+3	2.31579e+14	1.80970e+3	1.14665e+14
2.58348e+2	1.21378e+15	7.75045e+2	4.87364e+14	1.29174e+3	2.31996e+14	1.80844e+3	1.14964e+14
2.58168e+2	1.21413e+15	7.74504e+2	4.87859e+14	1.29084e+3	2.32414e+14	1.80718e+3	1.15263e+14
2.57988e+2	1.21448e+15	7.73963e+2	4.88355e+14	1.28994e+3	2.32832e+14	1.80591e+3	1.15563e+14
2.57808e+2	1.21483e+15	7.73423e+2	4.88850e+14	1.28904e+3	2.33250e+14	1.80465e+3	1.15863e+14
2.57628e+2	1.21518e+15	7.72883e+2	4.89344e+14	1.28814e+3	2.33668e+14	1.80339e+3	1.16163e+14
2.57448e+2	1.21552e+15	7.72344e+2	4.89838e+14	1.28724e+3	2.34086e+14	1.80214e+3	1.16464e+14
2.57268e+2	1.21587e+15	7.71805e+2	4.90332e+14	1.28634e+3	2.34504e+14	1.80088e+3	1.16765e+14
2.57089e+2	1.21622e+15	7.71266e+2	4.90826e+14	1.28544e+3	2.34922e+14	1.79962e+3	1.17066e+14
2.56909e+2	1.21656e+15	7.70728e+2	4.91319e+14	1.28455e+3	2.35341e+14	1.79837e+3	1.17367e+14
2.56730e+2	1.21691e+15	7.70190e+2	4.91812e+14	1.28365e+3	2.35759e+14	1.79711e+3	1.17669e+14
2.56551e+2	1.21725e+15	7.69653e+2	4.92304e+14	1.28276e+3	2.36177e+14	1.79586e+3	1.17971e+14
2.56372e+2	1.21759e+15	7.69116e+2	4.92797e+14	1.28186e+3	2.36595e+14	1.79460e+3	1.18273e+14
2.56193e+2	1.21794e+15	7.68580e+2	4.93288e+14	1.28097e+3	2.37014e+14	1.79335e+3	1.18576e+14
2.56015e+2	1.21828e+15	7.68044e+2	4.93780e+14	1.28007e+3	2.37432e+14	1.79210e+3	1.18878e+14
2.55836e+2	1.21862e+15	7.67508e+2	4.94271e+14	1.27918e+3	2.37850e+14	1.79085e+3	1.19181e+14
2.55658e+2	1.21822e+15	7.66973e+2	4.94762e+14	1.27829e+3	2.38269e+14	1.78960e+3	1.19485e+14
2.55480e+2	1.21856e+15	7.66439e+2	4.95252e+14	1.27740e+3	2.38687e+14	1.78836e+3	1.19788e+14
2.55301e+2	1.21890e+15	7.65904e+2	4.95742e+14	1.27651e+3	2.39105e+14	1.78711e+3	1.20092e+14
2.55123e+2	1.21925e+15	7.65370e+2	4.96231e+14	1.27562e+3	2.39524e+14	1.78586e+3	1.20396e+14
2.54946e+2	1.21958e+15	7.64837e+2	4.96720e+14	1.27473e+3	2.39942e+14	1.78462e+3	1.20700e+14
2.54768e+2	1.21992e+15	7.64304e+2	4.97209e+14	1.27384e+3	2.40361e+14	1.78338e+3	1.21005e+14
2.54590e+2	1.22026e+15	7.63771e+2	4.97697e+14	1.27295e+3	2.40779e+14	1.78213e+3	1.21310e+14
2.54413e+2	1.22134e+15	7.63239e+2	4.98185e+14	1.27207e+3	2.41198e+14	1.78089e+3	1.21615e+14
2.54236e+2	1.22168e+15	7.62707e+2	4.98673e+14	1.27118e+3	2.41616e+14	1.77965e+3	1.21920e+14
2.54059e+2	1.22202e+15	7.62176e+2	4.99160e+14	1.27029e+3	2.42035e+14	1.77841e+3	1.22226e+14
2.53882e+2	1.22235e+15	7.61645e+2	4.99647e+14	1.26941e+3	2.42454e+14	1.77717e+3	1.22532e+14
2.53705e+2	1.22269e+15	7.61115e+2	5.00134e+14	1.26852e+3	2.42872e+14	1.77593e+3	1.22838e+14
2.53528e+2	1.22302e+15	7.60585e+2	5.00620e+14	1.26764e+3	2.43291e+14	1.77470e+3	1.23144e+14
2.53352e+2	1.22336e+15	7.60055e+2	5.01106e+14	1.26676e+3	2.43709e+14	1.77346e+3	1.23451e+14
2.53175e+2	1.22369e+15	7.59526e+2	5.01591e+14	1.26588e+3	2.44128e+14	1.77223e+3	1.23758e+14
2.52999e+2	1.22403e+15	7.58997e+2	5.02076e+14	1.26500e+3	2.44547e+14	1.77099e+3	1.24065e+14
2.52823e+2	1.22436e+15	7.58469e+2	5.02561e+14	1.26411e+3	2.44965e+14	1.76976e+3	1.24372e+14
2.52647e+2	1.22470e+15	7.57941e+2	5.03045e+14	1.26323e+3	2.45384e+14	1.76853e+3	1.24680e+14
2.52471e+2	1.22503e+15	7.57413e+2	5.03529e+14	1.26236e+3	2.45803e+14	1.76730e+3	1.24987e+14
2.52295e+2	1.22536e+15	7.56886e+2	5.04013e+14	1.26148e+3	2.46221e+14	1.76607e+3	1.25296e+14
2.52120e+2	1.22569e+15	7.56360e+2	5.04496e+14	1.26060e+3	2.46640e+14	1.76484e+3	1.25604e+14
2.51944e+2	1.22602e+15	7.55833e+2	5.04978e+14	1.25972e+3	2.47059e+14	1.76361e+3	1.25913e+14
2.51769e+2	1.22635e+15	7.55308e+2	5.05461e+14	1.25885e+3	2.47477e+14	1.76238e+3	1.26221e+14
2.51594e+2	1.22668e+15	7.54782e+2	5.05943e+14	1.25797e+3	2.47896e+14	1.76116e+3	1.26531e+14
2.51419e+2	1.22625e+15	7.54257e+2	5.06424e+14	1.25710e+3	2.48315e+14	1.75993e+3	1.26840e+14
2.51244e+2	1.22658e+15	7.53733e+2	5.06906e+14	1.25622e+3	2.48733e+14	1.75871e+3	1.27149e+14
2.51070e+2	1.22691e+15	7.53209e+2	5.07386e+14	1.25535e+3	2.49152e+14	1.75749e+3	1.27459e+14
2.50895e+2	1.22724e+15	7.52685e+2	5.07868e+14	1.25447e+3	2.49571e+14	1.75626e+3	1.27839e+14
2.50721e+2	1.22756e+15	7.52162e+2	5.08348e+14	1.25360e+3	2.49989e+14	1.75504e+3	1.28149e+14
2.50546e+2	1.22789e+15	7.51639e+2	5.08828e+14	1.25273e+3	2.50408e+14	1.75382e+3	1.28460e+14
2.50372e+2	1.22822e+15	7.51116e+2	5.09306e+14	1.25186e+3	2.50826e+14	1.75260e+3	1.28771e+14
2.50198e+2	1.22930e+15	7.50594e+2	5.09785e+14	1.25099e+3	2.51245e+14	1.75139e+3	1.29082e+14
2.50024e+2	1.22963e+15	7.50073e+2	5.10264e+14	1.25012e+3	2.51664e+14	1.75017e+3	1.29394e+14
2.49850e+2	1.22995e+15	7.49551e+2	5.10743e+14	1.24925e+3	2.52082e+14	1.74895e+3	1.29705e+14
2.49677e+2	1.23028e+15	7.49031e+2	5.11221e+14	1.24838e+3	2.52500e+14	1.74774e+3	1.30017e+14
2.49503e+2	1.23060e+15	7.48510e+2	5.11698e+14	1.24752e+3	2.52919e+14	1.74652e+3	1.30329e+14
2.49330e+2	1.23092e+15	7.47990e+2	5.12176e+14	1.24665e+3	2.53338e+14	1.74531e+3	1.30642e+14
2.49157e+2	1.23124e+15	7.47471e+2	5.12652e+14	1.24578e+3	2.53756e+14	1.74410e+3	1.30954e+14
2.48984e+2	1.23157e+15	7.46952e+2	5.13129e+14	1.24492e+3	2.54175e+14	1.74289e+3	1.31267e+14
2.48811e+2	1.23189e+15	7.46433e+2	5.13605e+14	1.24405e+3	2.54594e+14	1.74168e+3	1.31580e+14
2.48638e+2	1.23221e+15	7.45915e+2	5.14080e+14	1.24319e+3	2.55012e+14	1.74047e+3	1.31894e+14
2.48466e+2	1.23253e+15	7.45397e+2	5.14555e+14	1.24233e+3	2.55431e+14	1.73926e+3	1.32207e+14
